checked_at,watch_id,publisher,landing_url,mode,event,status,http_status,matched_count,fingerprint,previous_fingerprint,detail
2026-09-12T22:25:17Z,subtel_sector_reports,SUBTEL,https://www.subtel.gob.cl/estudios-y-estadisticas/informes-sectoriales-anuales/,html_text,BASELINE,OK,200,34,5f0fcd15ef2382d426a5686b7f1a4866eb13111cb3880ccd633cf5e9ca1ccd5c,,informe semestral; informe semestral del sector telecomunicaciones – primer semestre 2017 (; informe semestral del sector telecomunicaciones – primer semestre 2019 (
2026-09-12T22:25:17Z,subtel_internet_series,SUBTEL,https://www.subtel.gob.cl/estudios-y-estadisticas/internet/,html_links,BASELINE,OK,200,4,df2b745919d008d91e8e21658cd33dca3b7083a0f24f3dbc9f7bd73b7e02d0e2,,series conexiones internet fija	https://www.subtel.gob.cl/wp-content/uploads/2026/08/1_SERIES_CONEXIONES_INTERNET_FIJA_JUN26_270826.xlsx; series conexiones internet movil	https://www.subtel.gob.cl/wp-content/uploads/2026/08/2_SERIES_CONEXIONES_INTERNET_MÓVIL-JUN26-100826.xlsx; series trafico de datos fijos	https://www.subtel.gob.cl/wp-content/uploads/2026/08/3_SERIES_TRAFICO_DATOS_FIJOS-JUN26-100826.xlsx
2026-09-12T22:25:17Z,subtel_fdt_reports,SUBTEL / Fondo de Desarrollo de las Telecomunicaciones,https://www.subtel.gob.cl/quienes-somos/divisiones-2/fondo-de-desarrollo-de-las-telecomunicaciones/detalle-de-proyectos-por-region/,html_links,BASELINE,OK,200,17,b799af3acc52a0beea6cfa683e7a63885f359bdb4ce86e1584cb81f858098227,,descargar archivo pdf	https://www.subtel.gob.cl/wp-content/uploads/2026/07/01_Informe_Region_de_Tarapaca_2do_T.pdf; descargar archivo pdf	https://www.subtel.gob.cl/wp-content/uploads/2026/07/02_Informe_Region_de_Antofagasta_2do_T.pdf; descargar archivo pdf	https://www.subtel.gob.cl/wp-content/uploads/2026/07/03_Informe_Region_de_Atacama_2do_T.pdf
2026-09-12T22:25:17Z,subtel_oti_news,SUBTEL / Organismo Tecnico Independiente,https://www.subtel.gob.cl/?s=Organismo+Tecnico+Independiente,html_links,BASELINE,OK,200,4,46fa0994a8883ba827e1e7e2be14863ca488a062a45de043cce350e0a9994bd8,,"	https://www.subtel.gob.cl/los-rios-nuble-y-coquimbo-lideran-ranking-de-velocidad-promedio-de-internet-fijo-en-octubre-de-acuerdo-a-ranking-de-subtel-y-oti/; los rios, nuble y coquimbo lideran ranking de velocidad promedio de internet fijo en octubre de acuerdo a ranking de subtel y oti	https://www.subtel.gob.cl/los-rios-nuble-y-coquimbo-lideran-ranking-de-velocidad-promedio-de-internet-fijo-en-octubre-de-acuerdo-a-ranking-de-subtel-y-oti/; noticias	https://www.subtel.gob.cl/sala-de-prensa/notic"
2026-09-12T22:25:17Z,mineduc_initiatives,Ministerio de Educacion / Centro de Innovacion,https://www.innovacion.mineduc.cl/iniciativas,html_text,BASELINE,OK,200,10,3c486304dd3932a1217e40a2db03893d147d55770a5bb60f65fe30384300e0b3,,aulas conectadas; aulas conectadas - 2019; aulas conectadas 2021
2026-09-12T22:25:17Z,mineduc_cpe2030,Ministerio de Educacion / Centro de Innovacion,https://www.innovacion.mineduc.cl/iniciativas/cpe2030,html_links,BASELINE,OK,200,12,1bb49484b2e083ea415f06f83a583fb65c4ab47774d59134d47d16c3ecbec504,,cpe 2030 - datos mesas de ayuda	https://youtu.be/o4jtuUG-scg?si=2vo-1aFfQrt7nz1P; documentacion etapas anteriores	https://drive.google.com/drive/u/1/folders/1p0LbpxsRyl6RZRNy-nTszAW8kQDSQLOf; infografia: conectandonos a internet para la ciudadania digital	https://drive.google.com/file/d/1NXpj8sPMpeuxD8eCuDHIkn57wGLsPeSL/view?usp=sharing
