period,year,month,operator,operator_source_label,traffic_tb,total_market_tb,share_pct,source_sheet,source_row
2025-01,2025,1,Mundo Pacífico,Mundo Pacífico,672223.095995,2902308.699094,23.161668,10.4.TRAF_EMP,83
2025-01,2025,1,WOM,WOM,122082.30807,2902308.699094,4.206386,10.4.TRAF_EMP,83
2025-02,2025,2,Entel,Entel S.A.,130194.142486,2795515.571887,4.65725,10.4.TRAF_EMP,84
2025-02,2025,2,Telsur,Telsur,93950.058696,2795515.571887,3.360742,10.4.TRAF_EMP,84
2025-02,2025,2,Grupo Claro-VTR,Grupo Claro-VTR,838852.308444,2795515.571887,30.00707,10.4.TRAF_EMP,84
2025-02,2025,2,Movistar,Movistar,727314.884564,2795515.571887,26.0172,10.4.TRAF_EMP,84
2025-02,2025,2,Entelphone,Entelphone,215344.300578,2795515.571887,7.703205,10.4.TRAF_EMP,84
2025-02,2025,2,GTD Manquehue,GTD Manquehue,58642.406722,2795515.571887,2.097731,10.4.TRAF_EMP,84
2025-02,2025,2,Netline,Netline,442.428772,2795515.571887,0.015826,10.4.TRAF_EMP,84
2025-02,2025,2,Austro Internet,Austro Internet,225.400054,2795515.571887,0.008063,10.4.TRAF_EMP,84
2025-02,2025,2,Mundo Pacífico,Mundo Pacífico,623282.424293,2795515.571887,22.295795,10.4.TRAF_EMP,84
2025-02,2025,2,WOM,WOM,107267.217279,2795515.571887,3.837118,10.4.TRAF_EMP,84
2025-03,2025,3,Entel,Entel S.A.,149949.899486,3034502.134662,4.941499,10.4.TRAF_EMP,85
2025-03,2025,3,Telsur,Telsur,102862.441698,3034502.134662,3.389763,10.4.TRAF_EMP,85
2025-03,2025,3,Grupo Claro-VTR,Grupo Claro-VTR,833646.707037,3034502.134662,27.472273,10.4.TRAF_EMP,85
2025-03,2025,3,Movistar,Movistar,777899.960223,3034502.134662,25.635176,10.4.TRAF_EMP,85
2025-03,2025,3,Entelphone,Entelphone,256167.484943,3034502.134662,8.441829,10.4.TRAF_EMP,85
2025-03,2025,3,GTD Manquehue,GTD Manquehue,72915.677501,3034502.134662,2.402888,10.4.TRAF_EMP,85
2025-03,2025,3,Fullcom,Fullcom,21.041257,3034502.134662,0.000693,10.4.TRAF_EMP,85
2025-03,2025,3,Netline,Netline,499.944518,3034502.134662,0.016475,10.4.TRAF_EMP,85
2025-03,2025,3,Austro Internet,Austro Internet,12.302102,3034502.134662,0.000405,10.4.TRAF_EMP,85
2025-03,2025,3,Mundo Pacífico,Mundo Pacífico,724272.778763,3034502.134662,23.867928,10.4.TRAF_EMP,85
2025-03,2025,3,WOM,WOM,116253.897133,3034502.134662,3.83107,10.4.TRAF_EMP,85
2025-04,2025,4,Entel,Entel S.A.,140784.916144,3050181.488177,4.615624,10.4.TRAF_EMP,86
2025-04,2025,4,Telsur,Telsur,101589.919769,3050181.488177,3.330619,10.4.TRAF_EMP,86
2025-04,2025,4,Grupo Claro-VTR,Grupo Claro-VTR,870203.70924,3050181.488177,28.529572,10.4.TRAF_EMP,86
2025-04,2025,4,Movistar,Movistar,773681.780172,3050181.488177,25.365106,10.4.TRAF_EMP,86
2025-04,2025,4,Entelphone,Entelphone,254545.738035,3050181.488177,8.345265,10.4.TRAF_EMP,86
2025-04,2025,4,GTD Manquehue,GTD Manquehue,70611.529727,3050181.488177,2.314994,10.4.TRAF_EMP,86
2025-04,2025,4,Fullcom,Fullcom,54.993896,3050181.488177,0.001803,10.4.TRAF_EMP,86
2025-04,2025,4,Netline,Netline,507.443686,3050181.488177,0.016637,10.4.TRAF_EMP,86
2025-04,2025,4,Austro Internet,Austro Internet,10.33944,3050181.488177,0.000339,10.4.TRAF_EMP,86
2025-04,2025,4,Mundo Pacífico,Mundo Pacífico,715404.634454,3050181.488177,23.454494,10.4.TRAF_EMP,86
2025-04,2025,4,WOM,WOM,122786.483614,3050181.488177,4.025547,10.4.TRAF_EMP,86
2025-05,2025,5,Entel,Entel S.A.,113900.204442,3179890.342079,3.581891,10.4.TRAF_EMP,87
2025-05,2025,5,Telsur,Telsur,109953.84142,3179890.342079,3.457787,10.4.TRAF_EMP,87
2025-05,2025,5,Grupo Claro-VTR,Grupo Claro-VTR,852114.07795,3179890.342079,26.796964,10.4.TRAF_EMP,87
2025-05,2025,5,Movistar,Movistar,834174.921779,3179890.342079,26.23282,10.4.TRAF_EMP,87
2025-05,2025,5,Entelphone,Entelphone,273446.687201,3179890.342079,8.599249,10.4.TRAF_EMP,87
2025-05,2025,5,GTD Manquehue,GTD Manquehue,76635.992438,3179890.342079,2.41002,10.4.TRAF_EMP,87
2025-05,2025,5,Fullcom,Fullcom,49.880048,3179890.342079,0.001569,10.4.TRAF_EMP,87
2025-05,2025,5,Netline,Netline,498.800474,3179890.342079,0.015686,10.4.TRAF_EMP,87
2025-05,2025,5,Austro Internet,Austro Internet,10.309701,3179890.342079,0.000324,10.4.TRAF_EMP,87
2025-05,2025,5,Mundo Pacífico,Mundo Pacífico,785762.050697,3179890.342079,24.710351,10.4.TRAF_EMP,87
2025-05,2025,5,WOM,WOM,133343.575928,3179890.342079,4.193339,10.4.TRAF_EMP,87
2025-06,2025,6,Entel,Entel S.A.,119005.974001,2915698.398943,4.08156,10.4.TRAF_EMP,88
2025-06,2025,6,Telsur,Telsur,106976.162383,2915698.398943,3.668972,10.4.TRAF_EMP,88
2025-06,2025,6,Grupo Claro-VTR,Grupo Claro-VTR,739604.021367,2915698.398943,25.366273,10.4.TRAF_EMP,88
2025-06,2025,6,Movistar,Movistar,821617.934461,2915698.398943,28.179113,10.4.TRAF_EMP,88
2025-06,2025,6,Entelphone,Entelphone,268300.359909,2915698.398943,9.201924,10.4.TRAF_EMP,88
2025-06,2025,6,GTD Manquehue,GTD Manquehue,75292.014785,2915698.398943,2.582298,10.4.TRAF_EMP,88
2025-06,2025,6,Austro Internet,Austro Internet,6.40926,2915698.398943,0.00022,10.4.TRAF_EMP,88
2025-06,2025,6,Mundo Pacífico,Mundo Pacífico,652182.503297,2915698.398943,22.367969,10.4.TRAF_EMP,88
2025-06,2025,6,WOM,WOM,132713.019479,2915698.398943,4.551672,10.4.TRAF_EMP,88
2025-07,2025,7,Entel,Entel S.A.,132035.169022,3073804.941965,4.295496,10.4.TRAF_EMP,89
2025-07,2025,7,Telsur,Telsur,111437.825759,3073804.941965,3.625403,10.4.TRAF_EMP,89
2025-07,2025,7,Grupo Claro-VTR,Grupo Claro-VTR,716417.801483,3073804.941965,23.307198,10.4.TRAF_EMP,89
2025-07,2025,7,Movistar,Movistar,838886.34975,3073804.941965,27.291463,10.4.TRAF_EMP,89
2025-07,2025,7,Entelphone,Entelphone,272269.567124,3073804.941965,8.857737,10.4.TRAF_EMP,89
2025-07,2025,7,GTD Manquehue,GTD Manquehue,75828.942875,3073804.941965,2.466941,10.4.TRAF_EMP,89
2025-07,2025,7,Fullcom,Fullcom,52.558107,3073804.941965,0.00171,10.4.TRAF_EMP,89
2025-07,2025,7,Netline,Netline,525.581066,3073804.941965,0.017099,10.4.TRAF_EMP,89
2025-07,2025,7,Austro Internet,Austro Internet,5.732613,3073804.941965,0.000186,10.4.TRAF_EMP,89
2025-07,2025,7,Mundo Pacífico,Mundo Pacífico,793671.246139,3073804.941965,25.820482,10.4.TRAF_EMP,89
2025-07,2025,7,WOM,WOM,132674.168028,3073804.941965,4.316285,10.4.TRAF_EMP,89
2025-08,2025,8,Entel,Entel S.A.,140203.403485,3113447.583301,4.503156,10.4.TRAF_EMP,90
2025-08,2025,8,Telsur,Telsur,109535.615611,3113447.583301,3.518145,10.4.TRAF_EMP,90
2025-08,2025,8,Grupo Claro-VTR,Grupo Claro-VTR,737302.595996,3113447.583301,23.681227,10.4.TRAF_EMP,90
2025-08,2025,8,Movistar,Movistar,831671.123303,3113447.583301,26.712225,10.4.TRAF_EMP,90
2025-08,2025,8,Entelphone,Entelphone,285822.31977,3113447.583301,9.180252,10.4.TRAF_EMP,90
2025-08,2025,8,GTD Manquehue,GTD Manquehue,77605.726114,3113447.583301,2.492598,10.4.TRAF_EMP,90
2025-08,2025,8,Fullcom,Fullcom,50.981362,3113447.583301,0.001637,10.4.TRAF_EMP,90
2025-08,2025,8,Netline,Netline,535.041518,3113447.583301,0.017185,10.4.TRAF_EMP,90
2025-08,2025,8,Austro Internet,Austro Internet,6.08933,3113447.583301,0.000196,10.4.TRAF_EMP,90
2025-08,2025,8,Mundo Pacífico,Mundo Pacífico,796581.339739,3113447.583301,25.585186,10.4.TRAF_EMP,90
2025-08,2025,8,WOM,WOM,134133.347073,3113447.583301,4.308194,10.4.TRAF_EMP,90
2025-09,2025,9,Entel,Entel S.A.,138484.959125,2981645.289599,4.644582,10.4.TRAF_EMP,91
2025-09,2025,9,Telsur,Telsur,105440.307399,2981645.289599,3.536313,10.4.TRAF_EMP,91
2025-09,2025,9,Grupo Claro-VTR,Grupo Claro-VTR,689007.264071,2981645.289599,23.108291,10.4.TRAF_EMP,91
2025-09,2025,9,Movistar,Movistar,790521.19369,2981645.289599,26.512919,10.4.TRAF_EMP,91
2025-09,2025,9,Entelphone,Entelphone,273087.166621,2981645.289599,9.158942,10.4.TRAF_EMP,91
2025-09,2025,9,GTD Manquehue,GTD Manquehue,72159.957444,2981645.289599,2.420139,10.4.TRAF_EMP,91
2025-09,2025,9,Fullcom,Fullcom,61.014577,2981645.289599,0.002046,10.4.TRAF_EMP,91
2025-09,2025,9,Netline,Netline,610.145774,2981645.289599,0.020463,10.4.TRAF_EMP,91
2025-09,2025,9,Austro Internet,Austro Internet,6.89247,2981645.289599,0.000231,10.4.TRAF_EMP,91
2025-09,2025,9,Mundo Pacífico,Mundo Pacífico,786426.257951,2981645.289599,26.375581,10.4.TRAF_EMP,91
2025-09,2025,9,WOM,WOM,125840.130478,2981645.289599,4.220493,10.4.TRAF_EMP,91
2025-10,2025,10,Entel,Entel S.A.,101470.553833,3024096.078881,3.355401,10.4.TRAF_EMP,92
2025-10,2025,10,Telsur,Telsur,106630.865417,3024096.078881,3.526041,10.4.TRAF_EMP,92
2025-10,2025,10,Grupo Claro-VTR,Grupo Claro-VTR,668634.022452,3024096.078881,22.110211,10.4.TRAF_EMP,92
2025-10,2025,10,Movistar,Movistar,830307.899239,3024096.078881,27.456399,10.4.TRAF_EMP,92
2025-10,2025,10,Entelphone,Entelphone,294636.149979,3024096.078881,9.742949,10.4.TRAF_EMP,92
2025-10,2025,10,GTD Manquehue,GTD Manquehue,78168.348256,3024096.078881,2.58485,10.4.TRAF_EMP,92
2025-10,2025,10,Fullcom,Fullcom,64.065303,3024096.078881,0.002118,10.4.TRAF_EMP,92
2025-10,2025,10,Netline,Netline,658.957412,3024096.078881,0.02179,10.4.TRAF_EMP,92
2025-10,2025,10,Austro Internet,Austro Internet,9.85769,3024096.078881,0.000326,10.4.TRAF_EMP,92
2025-10,2025,10,Mundo Pacífico,Mundo Pacífico,810797.744359,3024096.078881,26.811243,10.4.TRAF_EMP,92
2025-10,2025,10,WOM,WOM,132717.614942,3024096.078881,4.388671,10.4.TRAF_EMP,92
2025-11,2025,11,Entel,Entel S.A.,69088.763608,3044747.437861,2.269113,10.4.TRAF_EMP,93
2025-11,2025,11,Telsur,Telsur,106402.222037,3044747.437861,3.494616,10.4.TRAF_EMP,93
2025-11,2025,11,Grupo Claro-VTR,Grupo Claro-VTR,680077.874329,3044747.437861,22.336101,10.4.TRAF_EMP,93
2025-11,2025,11,Movistar,Movistar,816575.320126,3044747.437861,26.819148,10.4.TRAF_EMP,93
2025-11,2025,11,Entelphone,Entelphone,300744.82638,3044747.437861,9.877497,10.4.TRAF_EMP,93
2025-11,2025,11,GTD Manquehue,GTD Manquehue,77883.786095,3044747.437861,2.557972,10.4.TRAF_EMP,93
2025-11,2025,11,Netline,Netline,553.668528,3044747.437861,0.018184,10.4.TRAF_EMP,93
2025-11,2025,11,Austro Internet,Austro Internet,11.28675,3044747.437861,0.000371,10.4.TRAF_EMP,93
2025-11,2025,11,Mundo Pacífico,Mundo Pacífico,859596.079823,3044747.437861,28.232098,10.4.TRAF_EMP,93
2025-11,2025,11,WOM,WOM,133813.610186,3044747.437861,4.3949,10.4.TRAF_EMP,93
2025-12,2025,12,Entel,Entel S.A.,48960.775883,3240609.644121,1.510851,10.4.TRAF_EMP,94
2025-12,2025,12,Telsur,Telsur,114545.4731,3240609.644121,3.534689,10.4.TRAF_EMP,94
2025-12,2025,12,Grupo Claro-VTR,Grupo Claro-VTR,673214.578601,3240609.644121,20.774319,10.4.TRAF_EMP,94
2025-12,2025,12,Movistar,Movistar,948950.29901,3240609.644121,29.28308,10.4.TRAF_EMP,94
2025-12,2025,12,Entelphone,Entelphone,324480.708176,3240609.644121,10.012953,10.4.TRAF_EMP,94
2025-12,2025,12,GTD Manquehue,GTD Manquehue,82865.028309,3240609.644121,2.557081,10.4.TRAF_EMP,94
2025-12,2025,12,Fullcom,Fullcom,58.389118,3240609.644121,0.001802,10.4.TRAF_EMP,94
2025-12,2025,12,Netline,Netline,542.595144,3240609.644121,0.016744,10.4.TRAF_EMP,94
2025-12,2025,12,Austro Internet,Austro Internet,12.545049,3240609.644121,0.000387,10.4.TRAF_EMP,94
2025-12,2025,12,Mundo Pacífico,Mundo Pacífico,904034.680375,3240609.644121,27.897056,10.4.TRAF_EMP,94
2025-12,2025,12,WOM,WOM,142944.571356,3240609.644121,4.411039,10.4.TRAF_EMP,94
2026-01,2026,1,Entel,Entel S.A.,41697.528365,3163637.13244,1.318025,10.4.TRAF_EMP,95
2026-01,2026,1,Telsur,Telsur,115408.611823,3163637.13244,3.647972,10.4.TRAF_EMP,95
2026-01,2026,1,Grupo Claro-VTR,Grupo Claro-VTR,650066.943309,3163637.13244,20.548088,10.4.TRAF_EMP,95
2026-01,2026,1,Movistar,Movistar,892405.151796,3163637.13244,28.208202,10.4.TRAF_EMP,95
2026-01,2026,1,Entelphone,Entelphone,320012.839302,3163637.13244,10.115346,10.4.TRAF_EMP,95
2026-01,2026,1,GTD Manquehue,GTD Manquehue,77428.799076,3163637.13244,2.447461,10.4.TRAF_EMP,95
2026-01,2026,1,Netline,Netline,499.187544,3163637.13244,0.015779,10.4.TRAF_EMP,95
2026-01,2026,1,Mundo Pacífico,Mundo Pacífico,927696.230536,3163637.13244,29.323724,10.4.TRAF_EMP,95
2026-01,2026,1,WOM,WOM,138421.840689,3163637.13244,4.375402,10.4.TRAF_EMP,95
2026-02,2026,2,Entel,Entel S.A.,39834.706011,2868703.703562,1.388596,10.4.TRAF_EMP,96
2026-02,2026,2,Telsur,Telsur,108308.730869,2868703.703562,3.775529,10.4.TRAF_EMP,96
2026-02,2026,2,Grupo Claro-VTR,Grupo Claro-VTR,617165.009569,2868703.703562,21.513724,10.4.TRAF_EMP,96
2026-02,2026,2,Movistar,Movistar,763338.853182,2868703.703562,26.609191,10.4.TRAF_EMP,96
2026-02,2026,2,Entelphone,Entelphone,291216.244749,2868703.703562,10.151493,10.4.TRAF_EMP,96
2026-02,2026,2,GTD Manquehue,GTD Manquehue,68771.056884,2868703.703562,2.397287,10.4.TRAF_EMP,96
2026-02,2026,2,Netline,Netline,459.252524,2868703.703562,0.016009,10.4.TRAF_EMP,96
2026-02,2026,2,Mundo Pacífico,Mundo Pacífico,855830.226105,2868703.703562,29.833343,10.4.TRAF_EMP,96
2026-02,2026,2,WOM,WOM,123779.623669,2868703.703562,4.314828,10.4.TRAF_EMP,96
2026-03,2026,3,Entel,Entel S.A.,47187.954477,3017621.320375,1.563747,10.4.TRAF_EMP,97
2026-03,2026,3,Telsur,Telsur,118000.281941,3017621.320375,3.910374,10.4.TRAF_EMP,97
2026-03,2026,3,Grupo Claro-VTR,Grupo Claro-VTR,516189.737492,3017621.320375,17.105849,10.4.TRAF_EMP,97
2026-03,2026,3,Movistar,Movistar,829071.471126,3017621.320375,27.474338,10.4.TRAF_EMP,97
2026-03,2026,3,Entelphone,Entelphone,341824.988026,3017621.320375,11.32763,10.4.TRAF_EMP,97
2026-03,2026,3,GTD Manquehue,GTD Manquehue,84881.369283,3017621.320375,2.812857,10.4.TRAF_EMP,97
2026-03,2026,3,Netline,Netline,485.077642,3017621.320375,0.016075,10.4.TRAF_EMP,97
2026-03,2026,3,Mundo Pacífico,Mundo Pacífico,939664.301311,3017621.320375,31.139239,10.4.TRAF_EMP,97
2026-03,2026,3,WOM,WOM,140316.139078,3017621.320375,4.649892,10.4.TRAF_EMP,97
2026-04,2026,4,Entel,Entel S.A.,50088.749694,2911756.740624,1.720224,10.4.TRAF_EMP,98
2026-04,2026,4,Telsur,Telsur,118000.281941,2911756.740624,4.052546,10.4.TRAF_EMP,98
2026-04,2026,4,Grupo Claro-VTR,Grupo Claro-VTR,482885.269494,2911756.740624,16.583984,10.4.TRAF_EMP,98
2026-04,2026,4,Movistar,Movistar,813287.579822,2911756.740624,27.931165,10.4.TRAF_EMP,98
2026-04,2026,4,Entelphone,Entelphone,325503.317202,2911756.740624,11.178932,10.4.TRAF_EMP,98
2026-04,2026,4,GTD Manquehue,GTD Manquehue,81662.144501,2911756.740624,2.804566,10.4.TRAF_EMP,98
2026-04,2026,4,Mundo Pacífico,Mundo Pacífico,904198.872609,2911756.740624,31.05338,10.4.TRAF_EMP,98
2026-04,2026,4,WOM,WOM,136130.525361,2911756.740624,4.675203,10.4.TRAF_EMP,98
2026-05,2026,5,Entel,Entel S.A.,50589.456809,3253711.948915,1.554823,10.4.TRAF_EMP,99
2026-05,2026,5,Telsur,Telsur,114922.645246,3253711.948915,3.532047,10.4.TRAF_EMP,99
2026-05,2026,5,Grupo Claro-VTR,Grupo Claro-VTR,744838.519367,3253711.948915,22.891963,10.4.TRAF_EMP,99
2026-05,2026,5,Movistar,Movistar,812889.484537,3253711.948915,24.98345,10.4.TRAF_EMP,99
2026-05,2026,5,Entelphone,Entelphone,368183.746781,3253711.948915,11.315806,10.4.TRAF_EMP,99
2026-05,2026,5,GTD Manquehue,GTD Manquehue,82091.030795,3253711.948915,2.522996,10.4.TRAF_EMP,99
2026-05,2026,5,Mundo Pacífico,Mundo Pacífico,934366.639748,3253711.948915,28.716944,10.4.TRAF_EMP,99
2026-05,2026,5,WOM,WOM,145830.425632,3253711.948915,4.481971,10.4.TRAF_EMP,99
2026-06,2026,6,Entel,Entel S.A.,51818.740914,3427290.448144,1.511945,10.4.TRAF_EMP,100
2026-06,2026,6,Telsur,Telsur,127476.08109,3427290.448144,3.719442,10.4.TRAF_EMP,100
2026-06,2026,6,Grupo Claro-VTR,Grupo Claro-VTR,880963.870984,3427290.448144,25.704383,10.4.TRAF_EMP,100
2026-06,2026,6,Movistar,Movistar,812821.691219,3427290.448144,23.71616,10.4.TRAF_EMP,100
2026-06,2026,6,Entelphone,Entelphone,385496.598868,3427290.448144,11.247853,10.4.TRAF_EMP,100
2026-06,2026,6,GTD Manquehue,GTD Manquehue,90150.246045,3427290.448144,2.630365,10.4.TRAF_EMP,100
2026-06,2026,6,Mundo Pacífico,Mundo Pacífico,934366.639748,3427290.448144,27.262546,10.4.TRAF_EMP,100
2026-06,2026,6,WOM,WOM,144196.579277,3427290.448144,4.207305,10.4.TRAF_EMP,100
