period,year,month,operator,operator_source_label,traffic_tb,total_market_tb,share_pct,source_sheet,source_row
2022-10,2022,10,Movistar,Movistar,82947.115982,453755.425126,18.280138,9.5.TRAF_EMP,75
2022-10,2022,10,Grupo Claro-VTR,Grupo Claro-VTR,64323.757236,453755.425126,14.175865,9.5.TRAF_EMP,75
2022-10,2022,10,Entel,ENTEL,167333.817155,453755.425126,36.877535,9.5.TRAF_EMP,75
2022-10,2022,10,Mundo Pacífico,Mundo Pacífico,564.416776,453755.425126,0.124388,9.5.TRAF_EMP,75
2022-10,2022,10,WOM,WOM,138586.317977,453755.425126,30.542074,9.5.TRAF_EMP,75
2022-11,2022,11,Movistar,Movistar,82741.545408,446461.751026,18.532729,9.5.TRAF_EMP,76
2022-11,2022,11,Grupo Claro-VTR,Grupo Claro-VTR,64816.263661,446461.751026,14.517764,9.5.TRAF_EMP,76
2022-11,2022,11,Entel,ENTEL,165968.003944,446461.751026,37.17407,9.5.TRAF_EMP,76
2022-11,2022,11,Mundo Pacífico,Mundo Pacífico,561.305032,446461.751026,0.125723,9.5.TRAF_EMP,76
2022-11,2022,11,WOM,WOM,132374.63298,446461.751026,29.649714,9.5.TRAF_EMP,76
2022-12,2022,12,Movistar,Movistar,85625.040617,464818.783881,18.421166,9.5.TRAF_EMP,77
2022-12,2022,12,Grupo Claro-VTR,Grupo Claro-VTR,68215.099454,464818.783881,14.675633,9.5.TRAF_EMP,77
2022-12,2022,12,Entel,ENTEL,166608.091764,464818.783881,35.843666,9.5.TRAF_EMP,77
2022-12,2022,12,Mundo Pacífico,Mundo Pacífico,623.814232,464818.783881,0.134206,9.5.TRAF_EMP,77
2022-12,2022,12,WOM,WOM,143746.737814,464818.783881,30.925329,9.5.TRAF_EMP,77
2023-01,2023,1,Movistar,Movistar,91832.580894,500253.13004,18.357223,9.5.TRAF_EMP,78
2023-01,2023,1,Grupo Claro-VTR,Grupo Claro-VTR,72313.2876,500253.13004,14.455339,9.5.TRAF_EMP,78
2023-01,2023,1,Entel,ENTEL,184657.206421,500253.13004,36.912754,9.5.TRAF_EMP,78
2023-01,2023,1,Mundo Pacífico,Mundo Pacífico,624.671732,500253.13004,0.124871,9.5.TRAF_EMP,78
2023-01,2023,1,WOM,WOM,150825.383393,500253.13004,30.149813,9.5.TRAF_EMP,78
2023-02,2023,2,Movistar,Movistar,84236.916817,459286.305103,18.340829,9.5.TRAF_EMP,79
2023-02,2023,2,Grupo Claro-VTR,Grupo Claro-VTR,66663.260417,459286.305103,14.514533,9.5.TRAF_EMP,79
2023-02,2023,2,Entel,ENTEL,170651.644585,459286.305103,37.155831,9.5.TRAF_EMP,79
2023-02,2023,2,Mundo Pacífico,Mundo Pacífico,752.728085,459286.305103,0.163891,9.5.TRAF_EMP,79
2023-02,2023,2,WOM,WOM,136981.7552,459286.305103,29.824916,9.5.TRAF_EMP,79
2023-03,2023,3,Movistar,Movistar,89508.663953,491779.914035,18.20096,9.5.TRAF_EMP,80
2023-03,2023,3,Grupo Claro-VTR,Grupo Claro-VTR,73808.772845,491779.914035,15.008497,9.5.TRAF_EMP,80
2023-03,2023,3,Entel,ENTEL,181420.422644,491779.914035,36.890572,9.5.TRAF_EMP,80
2023-03,2023,3,Mundo Pacífico,Mundo Pacífico,828.912961,491779.914035,0.168554,9.5.TRAF_EMP,80
2023-03,2023,3,WOM,WOM,146213.141632,491779.914035,29.731418,9.5.TRAF_EMP,80
2023-04,2023,4,Movistar,Movistar,86023.726204,473814.518647,18.15557,9.5.TRAF_EMP,81
2023-04,2023,4,Grupo Claro-VTR,Grupo Claro-VTR,71834.787869,473814.518647,15.160951,9.5.TRAF_EMP,81
2023-04,2023,4,Entel,ENTEL,176378.62725,473814.518647,37.225247,9.5.TRAF_EMP,81
2023-04,2023,4,Mundo Pacífico,Mundo Pacífico,792.282686,473814.518647,0.167214,9.5.TRAF_EMP,81
2023-04,2023,4,WOM,WOM,138785.094638,473814.518647,29.291018,9.5.TRAF_EMP,81
2023-05,2023,5,Movistar,Movistar,89533.274857,496563.663094,18.030573,9.5.TRAF_EMP,82
2023-05,2023,5,Grupo Claro-VTR,Grupo Claro-VTR,75774.737221,496563.663094,15.259823,9.5.TRAF_EMP,82
2023-05,2023,5,Entel,ENTEL,183898.248864,496563.663094,37.034174,9.5.TRAF_EMP,82
2023-05,2023,5,Mundo Pacífico,Mundo Pacífico,814.344377,496563.663094,0.163996,9.5.TRAF_EMP,82
2023-05,2023,5,WOM,WOM,146543.057774,496563.663094,29.511434,9.5.TRAF_EMP,82
2023-06,2023,6,Movistar,Movistar,87071.169186,492468.853983,17.680543,9.5.TRAF_EMP,83
2023-06,2023,6,Grupo Claro-VTR,Grupo Claro-VTR,74101.027328,492468.853983,15.046845,9.5.TRAF_EMP,83
2023-06,2023,6,Entel,ENTEL,183898.24906,492468.853983,37.342108,9.5.TRAF_EMP,83
2023-06,2023,6,Mundo Pacífico,Mundo Pacífico,869.690053,492468.853983,0.176598,9.5.TRAF_EMP,83
2023-06,2023,6,WOM,WOM,146528.718356,492468.853983,29.753906,9.5.TRAF_EMP,83
2023-07,2023,7,Movistar,Movistar,92118.651644,519743.030983,17.723884,9.5.TRAF_EMP,84
2023-07,2023,7,Grupo Claro-VTR,Grupo Claro-VTR,78524.698999,519743.030983,15.10837,9.5.TRAF_EMP,84
2023-07,2023,7,Entel,ENTEL,196184.871385,519743.030983,37.746513,9.5.TRAF_EMP,84
2023-07,2023,7,Mundo Pacífico,Mundo Pacífico,981.134556,519743.030983,0.188773,9.5.TRAF_EMP,84
2023-07,2023,7,WOM,WOM,151931.550475,519743.030983,29.232051,9.5.TRAF_EMP,84
2023-07,2023,7,Suma Móvil,Suma Móvil,2.123925,519743.030983,0.000409,9.5.TRAF_EMP,84
2023-08,2023,8,Movistar,Movistar,91642.267903,515842.881853,17.765539,9.5.TRAF_EMP,85
2023-08,2023,8,Grupo Claro-VTR,Grupo Claro-VTR,77275.241184,515842.881853,14.980383,9.5.TRAF_EMP,85
2023-08,2023,8,Entel,ENTEL,195000.269931,515842.881853,37.80226,9.5.TRAF_EMP,85
2023-08,2023,8,Mundo Pacífico,Mundo Pacífico,738.186719,515842.881853,0.143103,9.5.TRAF_EMP,85
2023-08,2023,8,WOM,WOM,151185.195385,515842.881853,29.308381,9.5.TRAF_EMP,85
2023-08,2023,8,Suma Móvil,Suma Móvil,1.72073,515842.881853,0.000334,9.5.TRAF_EMP,85
2023-09,2023,9,Movistar,Movistar,87123.11438,499944.106127,17.426571,9.5.TRAF_EMP,86
2023-09,2023,9,Grupo Claro-VTR,Grupo Claro-VTR,74685.498329,499944.106127,14.93877,9.5.TRAF_EMP,86
2023-09,2023,9,Entel,ENTEL,190620.021892,499944.106127,38.128267,9.5.TRAF_EMP,86
2023-09,2023,9,Mundo Pacífico,Mundo Pacífico,968.520809,499944.106127,0.193726,9.5.TRAF_EMP,86
2023-09,2023,9,WOM,WOM,146545.43525,499944.106127,29.312364,9.5.TRAF_EMP,86
2023-09,2023,9,Suma Móvil,Suma Móvil,1.515467,499944.106127,0.000303,9.5.TRAF_EMP,86
2023-10,2023,10,Movistar,Movistar,89068.899338,512886.155953,17.366212,9.5.TRAF_EMP,87
2023-10,2023,10,Grupo Claro-VTR,Grupo Claro-VTR,79020.2913,512886.155953,15.406985,9.5.TRAF_EMP,87
2023-10,2023,10,Entel,ENTEL,191278.461587,512886.155953,37.294526,9.5.TRAF_EMP,87
2023-10,2023,10,Mundo Pacífico,Mundo Pacífico,1548.053374,512886.155953,0.301832,9.5.TRAF_EMP,87
2023-10,2023,10,WOM,WOM,151969.120305,512886.155953,29.630186,9.5.TRAF_EMP,87
2023-10,2023,10,Suma Móvil,Suma Móvil,1.330049,512886.155953,0.000259,9.5.TRAF_EMP,87
2023-11,2023,11,Movistar,Movistar,87917.178272,497387.008529,17.675809,9.5.TRAF_EMP,88
2023-11,2023,11,Grupo Claro-VTR,Grupo Claro-VTR,66396.465466,497387.008529,13.349055,9.5.TRAF_EMP,88
2023-11,2023,11,Entel,ENTEL,194100.513211,497387.008529,39.024042,9.5.TRAF_EMP,88
2023-11,2023,11,Mundo Pacífico,Mundo Pacífico,830.394147,497387.008529,0.166951,9.5.TRAF_EMP,88
2023-11,2023,11,WOM,WOM,148141.433868,497387.008529,29.783937,9.5.TRAF_EMP,88
2023-11,2023,11,Suma Móvil,Suma Móvil,1.023565,497387.008529,0.000206,9.5.TRAF_EMP,88
2023-12,2023,12,Movistar,Movistar,90585.401162,520567.484797,17.401279,9.5.TRAF_EMP,89
2023-12,2023,12,Grupo Claro-VTR,Grupo Claro-VTR,77094.624816,520567.484797,14.809727,9.5.TRAF_EMP,89
2023-12,2023,12,Entel,ENTEL,199486.252557,520567.484797,38.320921,9.5.TRAF_EMP,89
2023-12,2023,12,Mundo Pacífico,Mundo Pacífico,937.017958,520567.484797,0.179999,9.5.TRAF_EMP,89
2023-12,2023,12,WOM,WOM,152463.172254,520567.484797,29.287878,9.5.TRAF_EMP,89
2023-12,2023,12,Suma Móvil,Suma Móvil,1.016049,520567.484797,0.000195,9.5.TRAF_EMP,89
2024-01,2024,1,Movistar,Movistar,93930.800191,545490.630143,17.219508,9.5.TRAF_EMP,90
2024-01,2024,1,Grupo Claro-VTR,Grupo Claro-VTR,82742.886489,545490.630143,15.168526,9.5.TRAF_EMP,90
2024-01,2024,1,Entel,ENTEL,210557.648886,545490.630143,38.599682,9.5.TRAF_EMP,90
2024-01,2024,1,Mundo Pacífico,Mundo Pacífico,532.516018,545490.630143,0.097621,9.5.TRAF_EMP,90
2024-01,2024,1,WOM,WOM,157725.483287,545490.630143,28.914426,9.5.TRAF_EMP,90
2024-01,2024,1,Suma Móvil,Suma Móvil,1.295273,545490.630143,0.000237,9.5.TRAF_EMP,90
2024-02,2024,2,Movistar,Movistar,88257.343122,527260.757899,16.738842,9.5.TRAF_EMP,91
2024-02,2024,2,Grupo Claro-VTR,Grupo Claro-VTR,80308.007629,527260.757899,15.231175,9.5.TRAF_EMP,91
2024-02,2024,2,Entel,ENTEL,204617.316896,527260.757899,38.807613,9.5.TRAF_EMP,91
2024-02,2024,2,Mundo Pacífico,Mundo Pacífico,1291.175649,527260.757899,0.244884,9.5.TRAF_EMP,91
2024-02,2024,2,WOM,WOM,152784.25684,527260.757899,28.976982,9.5.TRAF_EMP,91
2024-02,2024,2,Suma Móvil,Suma Móvil,2.657763,527260.757899,0.000504,9.5.TRAF_EMP,91
2024-03,2024,3,Movistar,Movistar,94870.346923,552367.489946,17.175223,9.5.TRAF_EMP,92
2024-03,2024,3,Grupo Claro-VTR,Grupo Claro-VTR,86079.340367,552367.489946,15.583709,9.5.TRAF_EMP,92
2024-03,2024,3,Entel,ENTEL,211217.070888,552367.489946,38.238505,9.5.TRAF_EMP,92
2024-03,2024,3,Mundo Pacífico,Mundo Pacífico,1593.642755,552367.489946,0.288511,9.5.TRAF_EMP,92
2024-03,2024,3,WOM,WOM,158603.658823,552367.489946,28.713431,9.5.TRAF_EMP,92
2024-03,2024,3,Suma Móvil,Suma Móvil,3.43019,552367.489946,0.000621,9.5.TRAF_EMP,92
2024-04,2024,4,Movistar,Movistar,92107.07247,505552.33202,18.219098,9.5.TRAF_EMP,93
2024-04,2024,4,Grupo Claro-VTR,Grupo Claro-VTR,82656.192249,505552.33202,16.349681,9.5.TRAF_EMP,93
2024-04,2024,4,Entel,ENTEL,205755.919145,505552.33202,40.699233,9.5.TRAF_EMP,93
2024-04,2024,4,Mundo Pacífico,Mundo Pacífico,3257.786777,505552.33202,0.644401,9.5.TRAF_EMP,93
2024-04,2024,4,WOM,WOM,121772.166024,505552.33202,24.086956,9.5.TRAF_EMP,93
2024-04,2024,4,Suma Móvil,Suma Móvil,3.195354,505552.33202,0.000632,9.5.TRAF_EMP,93
2024-05,2024,5,Movistar,Movistar,95615.574858,557158.487358,17.161288,9.5.TRAF_EMP,94
2024-05,2024,5,Grupo Claro-VTR,Grupo Claro-VTR,86623.021876,557158.487358,15.547286,9.5.TRAF_EMP,94
2024-05,2024,5,Entel,ENTEL,216975.294973,557158.487358,38.943191,9.5.TRAF_EMP,94
2024-05,2024,5,Mundo Pacífico,Mundo Pacífico,1471.278011,557158.487358,0.264068,9.5.TRAF_EMP,94
2024-05,2024,5,WOM,WOM,156470.076199,557158.487358,28.083585,9.5.TRAF_EMP,94
2024-05,2024,5,Suma Móvil,Suma Móvil,3.241441,557158.487358,0.000582,9.5.TRAF_EMP,94
2024-06,2024,6,Movistar,Movistar,91561.571846,539498.390389,16.971612,9.5.TRAF_EMP,95
2024-06,2024,6,Grupo Claro-VTR,Grupo Claro-VTR,83366.916577,539498.390389,15.452672,9.5.TRAF_EMP,95
2024-06,2024,6,Entel,ENTEL,212678.061212,539498.390389,39.421445,9.5.TRAF_EMP,95
2024-06,2024,6,Mundo Pacífico,Mundo Pacífico,1444.863622,539498.390389,0.267816,9.5.TRAF_EMP,95
2024-06,2024,6,WOM,WOM,150443.956796,539498.390389,27.885895,9.5.TRAF_EMP,95
2024-06,2024,6,Suma Móvil,Suma Móvil,3.020336,539498.390389,0.00056,9.5.TRAF_EMP,95
2024-07,2024,7,Movistar,Movistar,91113.064512,552533.719311,16.490046,9.5.TRAF_EMP,96
2024-07,2024,7,Grupo Claro-VTR,Grupo Claro-VTR,86382.053957,552533.719311,15.633807,9.5.TRAF_EMP,96
2024-07,2024,7,Entel,ENTEL,217850.213996,552533.719311,39.427497,9.5.TRAF_EMP,96
2024-07,2024,7,Mundo Pacífico,Mundo Pacífico,1702.947264,552533.719311,0.308207,9.5.TRAF_EMP,96
2024-07,2024,7,WOM,WOM,155481.851275,552533.719311,28.139794,9.5.TRAF_EMP,96
2024-07,2024,7,Suma Móvil,Suma Móvil,3.588308,552533.719311,0.000649,9.5.TRAF_EMP,96
2024-08,2024,8,Movistar,Movistar,90748.233782,539918.828332,16.807755,9.5.TRAF_EMP,97
2024-08,2024,8,Grupo Claro-VTR,Grupo Claro-VTR,85302.305636,539918.828332,15.799098,9.5.TRAF_EMP,97
2024-08,2024,8,Entel,ENTEL,213220.242525,539918.828332,39.491166,9.5.TRAF_EMP,97
2024-08,2024,8,Mundo Pacífico,Mundo Pacífico,1760.471524,539918.828332,0.326062,9.5.TRAF_EMP,97
2024-08,2024,8,WOM,WOM,148883.017735,539918.828332,27.575074,9.5.TRAF_EMP,97
2024-08,2024,8,Suma Móvil,Suma Móvil,4.55713,539918.828332,0.000844,9.5.TRAF_EMP,97
2024-09,2024,9,Movistar,Movistar,89683.459934,538697.011092,16.648219,9.5.TRAF_EMP,98
2024-09,2024,9,Grupo Claro-VTR,Grupo Claro-VTR,83531.455648,538697.011092,15.506204,9.5.TRAF_EMP,98
2024-09,2024,9,Entel,ENTEL,214111.483227,538697.011092,39.74618,9.5.TRAF_EMP,98
2024-09,2024,9,Mundo Pacífico,Mundo Pacífico,1923.612137,538697.011092,0.357086,9.5.TRAF_EMP,98
2024-09,2024,9,WOM,WOM,149442.904978,538697.011092,27.741551,9.5.TRAF_EMP,98
2024-09,2024,9,Suma Móvil,Suma Móvil,4.095167,538697.011092,0.00076,9.5.TRAF_EMP,98
2024-10,2024,10,Movistar,Movistar,92361.171405,561784.317661,16.440682,9.5.TRAF_EMP,99
2024-10,2024,10,Grupo Claro-VTR,Grupo Claro-VTR,91814.700072,561784.317661,16.343407,9.5.TRAF_EMP,99
2024-10,2024,10,Entel,ENTEL,221693.380701,561784.317661,39.462365,9.5.TRAF_EMP,99
2024-10,2024,10,Mundo Pacífico,Mundo Pacífico,1962.994756,561784.317661,0.349421,9.5.TRAF_EMP,99
2024-10,2024,10,WOM,WOM,153944.97863,561784.317661,27.402862,9.5.TRAF_EMP,99
2024-10,2024,10,Suma Móvil,Suma Móvil,7.092097,561784.317661,0.001262,9.5.TRAF_EMP,99
2024-11,2024,11,Movistar,Movistar,74584.227743,528793.426257,14.104606,9.5.TRAF_EMP,100
2024-11,2024,11,Grupo Claro-VTR,Grupo Claro-VTR,90093.843267,528793.426257,17.037625,9.5.TRAF_EMP,100
2024-11,2024,11,Entel,ENTEL,214516.081052,528793.426257,40.567085,9.5.TRAF_EMP,100
2024-11,2024,11,Mundo Pacífico,Mundo Pacífico,1848.023112,528793.426257,0.349479,9.5.TRAF_EMP,100
2024-11,2024,11,WOM,WOM,147742.707823,528793.426257,27.939589,9.5.TRAF_EMP,100
2024-11,2024,11,Suma Móvil,Suma Móvil,8.543259,528793.426257,0.001616,9.5.TRAF_EMP,100
2024-12,2024,12,Movistar,Movistar,73075.927183,540588.169896,13.517855,9.5.TRAF_EMP,101
2024-12,2024,12,Grupo Claro-VTR,Grupo Claro-VTR,93678.675908,540588.169896,17.329028,9.5.TRAF_EMP,101
2024-12,2024,12,Entel,ENTEL,219856.295484,540588.169896,40.669831,9.5.TRAF_EMP,101
2024-12,2024,12,Mundo Pacífico,Mundo Pacífico,1940.286724,540588.169896,0.358921,9.5.TRAF_EMP,101
2024-12,2024,12,WOM,WOM,152027.284947,540588.169896,28.12257,9.5.TRAF_EMP,101
2024-12,2024,12,Suma Móvil,Suma Móvil,9.69965,540588.169896,0.001794,9.5.TRAF_EMP,101
2025-01,2025,1,Movistar,Movistar,75872.711041,560207.233555,13.543686,9.5.TRAF_EMP,102
2025-01,2025,1,Grupo Claro-VTR,Grupo Claro-VTR,91112.433268,560207.233555,16.264059,9.5.TRAF_EMP,102
2025-01,2025,1,Entel,ENTEL,231967.721654,560207.233555,41.407484,9.5.TRAF_EMP,102
2025-01,2025,1,Mundo Pacífico,Mundo Pacífico,1940.286724,560207.233555,0.346352,9.5.TRAF_EMP,102
2025-01,2025,1,WOM,WOM,159303.890326,560207.233555,28.4366,9.5.TRAF_EMP,102
2025-01,2025,1,Suma Móvil,Suma Móvil,10.190541,560207.233555,0.001819,9.5.TRAF_EMP,102
2025-02,2025,2,Movistar,Movistar,62870.475335,522494.654713,12.03275,9.5.TRAF_EMP,103
2025-02,2025,2,Grupo Claro-VTR,Grupo Claro-VTR,99827.214774,522494.654713,19.105882,9.5.TRAF_EMP,103
2025-02,2025,2,Entel,ENTEL,212231.012455,522494.654713,40.618791,9.5.TRAF_EMP,103
2025-02,2025,2,Mundo Pacífico,Mundo Pacífico,1348.449502,522494.654713,0.258079,9.5.TRAF_EMP,103
2025-02,2025,2,WOM,WOM,146208.712303,522494.654713,27.982815,9.5.TRAF_EMP,103
2025-02,2025,2,Suma Móvil,Suma Móvil,8.790344,522494.654713,0.001682,9.5.TRAF_EMP,103
2025-03,2025,3,Movistar,Movistar,70254.941102,562980.050318,12.479117,9.5.TRAF_EMP,104
2025-03,2025,3,Grupo Claro-VTR,Grupo Claro-VTR,109126.815978,562980.050318,19.38378,9.5.TRAF_EMP,104
2025-03,2025,3,Entel,ENTEL,225004.276245,562980.050318,39.966652,9.5.TRAF_EMP,104
2025-03,2025,3,Mundo Pacífico,Mundo Pacífico,939.083844,562980.050318,0.166806,9.5.TRAF_EMP,104
2025-03,2025,3,WOM,WOM,157645.658356,562980.050318,28.001997,9.5.TRAF_EMP,104
2025-03,2025,3,Suma Móvil,Suma Móvil,9.274794,562980.050318,0.001647,9.5.TRAF_EMP,104
2025-04,2025,4,Movistar,Movistar,69468.440966,556765.239295,12.477151,9.5.TRAF_EMP,105
2025-04,2025,4,Grupo Claro-VTR,Grupo Claro-VTR,109981.029179,556765.239295,19.753573,9.5.TRAF_EMP,105
2025-04,2025,4,Entel,ENTEL,220904.424871,556765.239295,39.676404,9.5.TRAF_EMP,105
2025-04,2025,4,Mundo Pacífico,Mundo Pacífico,1386.602555,556765.239295,0.249046,9.5.TRAF_EMP,105
2025-04,2025,4,WOM,WOM,155014.916796,556765.239295,27.842061,9.5.TRAF_EMP,105
2025-04,2025,4,Suma Móvil,Suma Móvil,9.824929,556765.239295,0.001765,9.5.TRAF_EMP,105
2025-05,2025,5,Movistar,Movistar,100452.235108,615605.64726,16.317627,9.5.TRAF_EMP,106
2025-05,2025,5,Grupo Claro-VTR,Grupo Claro-VTR,116414.511713,615605.64726,18.910566,9.5.TRAF_EMP,106
2025-05,2025,5,Entel,ENTEL,236359.910467,615605.64726,38.394695,9.5.TRAF_EMP,106
2025-05,2025,5,Mundo Pacífico,Mundo Pacífico,1505.922637,615605.64726,0.244625,9.5.TRAF_EMP,106
2025-05,2025,5,WOM,WOM,160862.840657,615605.64726,26.130826,9.5.TRAF_EMP,106
2025-05,2025,5,Suma Móvil,Suma Móvil,10.226678,615605.64726,0.001661,9.5.TRAF_EMP,106
2025-06,2025,6,Movistar,Movistar,99785.815806,604945.806259,16.495001,9.5.TRAF_EMP,107
2025-06,2025,6,Grupo Claro-VTR,Grupo Claro-VTR,115853.386014,604945.806259,19.151035,9.5.TRAF_EMP,107
2025-06,2025,6,Entel,ENTEL,231974.083193,604945.806259,38.346259,9.5.TRAF_EMP,107
2025-06,2025,6,Mundo Pacífico,Mundo Pacífico,1703.93959,604945.806259,0.281668,9.5.TRAF_EMP,107
2025-06,2025,6,WOM,WOM,155619.306064,604945.806259,25.724504,9.5.TRAF_EMP,107
2025-06,2025,6,Suma Móvil,Suma Móvil,9.275592,604945.806259,0.001533,9.5.TRAF_EMP,107
2025-07,2025,7,Movistar,Movistar,102939.259075,623220.03022,16.517322,9.5.TRAF_EMP,108
2025-07,2025,7,Grupo Claro-VTR,Grupo Claro-VTR,118467.10862,623220.03022,19.008874,9.5.TRAF_EMP,108
2025-07,2025,7,Entel,ENTEL,239527.743894,623220.03022,38.433897,9.5.TRAF_EMP,108
2025-07,2025,7,Mundo Pacífico,Mundo Pacífico,1747.60653,623220.03022,0.280416,9.5.TRAF_EMP,108
2025-07,2025,7,WOM,WOM,160530.031401,623220.03022,25.758163,9.5.TRAF_EMP,108
2025-07,2025,7,Suma Móvil,Suma Móvil,8.280701,623220.03022,0.001329,9.5.TRAF_EMP,108
2025-08,2025,8,Movistar,Movistar,104186.251652,621150.092686,16.77312,9.5.TRAF_EMP,109
2025-08,2025,8,Grupo Claro-VTR,Grupo Claro-VTR,116206.405079,621150.092686,18.708265,9.5.TRAF_EMP,109
2025-08,2025,8,Entel,ENTEL,239229.311552,621150.092686,38.51393,9.5.TRAF_EMP,109
2025-08,2025,8,Mundo Pacífico,Mundo Pacífico,1855.252846,621150.092686,0.29868,9.5.TRAF_EMP,109
2025-08,2025,8,WOM,WOM,159663.846871,621150.092686,25.704552,9.5.TRAF_EMP,109
2025-08,2025,8,Suma Móvil,Suma Móvil,9.024686,621150.092686,0.001453,9.5.TRAF_EMP,109
2025-09,2025,9,Movistar,Movistar,102747.732808,602139.485042,17.063776,9.5.TRAF_EMP,110
2025-09,2025,9,Grupo Claro-VTR,Grupo Claro-VTR,104831.748457,602139.485042,17.409878,9.5.TRAF_EMP,110
2025-09,2025,9,Entel,ENTEL,236052.787834,602139.485042,39.202343,9.5.TRAF_EMP,110
2025-09,2025,9,Mundo Pacífico,Mundo Pacífico,2090.899522,602139.485042,0.347245,9.5.TRAF_EMP,110
2025-09,2025,9,WOM,WOM,156410.326511,602139.485042,25.975763,9.5.TRAF_EMP,110
2025-09,2025,9,Suma Móvil,Suma Móvil,5.989909,602139.485042,0.000995,9.5.TRAF_EMP,110
2025-10,2025,10,Movistar,Movistar,108194.933607,626718.762636,17.263714,9.5.TRAF_EMP,111
2025-10,2025,10,Grupo Claro-VTR,Grupo Claro-VTR,105837.540064,626718.762636,16.887565,9.5.TRAF_EMP,111
2025-10,2025,10,Entel,ENTEL,246937.171227,626718.762636,39.401592,9.5.TRAF_EMP,111
2025-10,2025,10,Mundo Pacífico,Mundo Pacífico,2239.892825,626718.762636,0.3574,9.5.TRAF_EMP,111
2025-10,2025,10,WOM,WOM,163503.702652,626718.762636,26.088848,9.5.TRAF_EMP,111
2025-10,2025,10,Suma Móvil,Suma Móvil,5.52226,626718.762636,0.000881,9.5.TRAF_EMP,111
2025-11,2025,11,Movistar,Movistar,105999.042697,631028.443532,16.797823,9.5.TRAF_EMP,112
2025-11,2025,11,Grupo Claro-VTR,Grupo Claro-VTR,120337.184853,631028.443532,19.07001,9.5.TRAF_EMP,112
2025-11,2025,11,Entel,ENTEL,242389.998607,631028.443532,38.411897,9.5.TRAF_EMP,112
2025-11,2025,11,Mundo Pacífico,Mundo Pacífico,2101.693992,631028.443532,0.333059,9.5.TRAF_EMP,112
2025-11,2025,11,WOM,WOM,160195.979109,631028.443532,25.386491,9.5.TRAF_EMP,112
2025-11,2025,11,Suma Móvil,Suma Móvil,4.544274,631028.443532,0.00072,9.5.TRAF_EMP,112
2025-12,2025,12,Movistar,Movistar,107431.455085,651753.916795,16.483438,9.5.TRAF_EMP,113
2025-12,2025,12,Grupo Claro-VTR,Grupo Claro-VTR,120790.017603,651753.916795,18.533071,9.5.TRAF_EMP,113
2025-12,2025,12,Entel,ENTEL,254356.384074,651753.916795,39.026445,9.5.TRAF_EMP,113
2025-12,2025,12,Mundo Pacífico,Mundo Pacífico,2253.733916,651753.916795,0.345795,9.5.TRAF_EMP,113
2025-12,2025,12,WOM,WOM,166917.228789,651753.916795,25.610468,9.5.TRAF_EMP,113
2025-12,2025,12,Suma Móvil,Suma Móvil,5.097328,651753.916795,0.000782,9.5.TRAF_EMP,113
2026-01,2026,1,Movistar,Movistar,111344.431851,677788.94197,16.427596,9.5.TRAF_EMP,114
2026-01,2026,1,Grupo Claro-VTR,Grupo Claro-VTR,124243.216676,677788.94197,18.330664,9.5.TRAF_EMP,114
2026-01,2026,1,Entel,ENTEL,267205.007452,677788.94197,39.42304,9.5.TRAF_EMP,114
2026-01,2026,1,Mundo Pacífico,Mundo Pacífico,2707.867895,677788.94197,0.399515,9.5.TRAF_EMP,114
2026-01,2026,1,WOM,WOM,172283.595365,677788.94197,25.418472,9.5.TRAF_EMP,114
2026-01,2026,1,Suma Móvil,Suma Móvil,4.822731,677788.94197,0.000712,9.5.TRAF_EMP,114
2026-02,2026,2,Movistar,Movistar,103361.892352,631610.705232,16.36481,9.5.TRAF_EMP,115
2026-02,2026,2,Grupo Claro-VTR,Grupo Claro-VTR,117012.265304,631610.705232,18.52601,9.5.TRAF_EMP,115
2026-02,2026,2,Entel,ENTEL,249699.144083,631610.705232,39.53371,9.5.TRAF_EMP,115
2026-02,2026,2,Mundo Pacífico,Mundo Pacífico,2538.060739,631610.705232,0.401839,9.5.TRAF_EMP,115
2026-02,2026,2,WOM,WOM,158995.116729,631610.705232,25.172961,9.5.TRAF_EMP,115
2026-02,2026,2,Suma Móvil,Suma Móvil,4.226026,631610.705232,0.000669,9.5.TRAF_EMP,115
2026-03,2026,3,Movistar,Movistar,109539.868004,666348.780362,16.438819,9.5.TRAF_EMP,116
2026-03,2026,3,Grupo Claro-VTR,Grupo Claro-VTR,123354.009673,666348.780362,18.511928,9.5.TRAF_EMP,116
2026-03,2026,3,Entel,ENTEL,260919.890943,666348.780362,39.156655,9.5.TRAF_EMP,116
2026-03,2026,3,Mundo Pacífico,Mundo Pacífico,2926.509333,666348.780362,0.439186,9.5.TRAF_EMP,116
2026-03,2026,3,WOM,WOM,169603.219488,666348.780362,25.452619,9.5.TRAF_EMP,116
2026-03,2026,3,Suma Móvil,Suma Móvil,5.282921,666348.780362,0.000793,9.5.TRAF_EMP,116
2026-04,2026,4,Movistar,Movistar,106713.523113,650349.535868,16.408641,9.5.TRAF_EMP,117
2026-04,2026,4,Grupo Claro-VTR,Grupo Claro-VTR,121348.377821,650349.535868,18.658947,9.5.TRAF_EMP,117
2026-04,2026,4,Entel,ENTEL,253355.740666,650349.535868,38.956857,9.5.TRAF_EMP,117
2026-04,2026,4,Mundo Pacífico,Mundo Pacífico,2720.412278,650349.535868,0.4183,9.5.TRAF_EMP,117
