"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102310300223203",-71.6666,-33.42,118.14,5.861,22,1201,1397,4,2
"2102310300223212",-71.6611,-33.42,54.526,2.461,30,1329,1957,3,1
"2102310300223221",-71.6666,-33.4246,100.144,10.07,44,946,605,1,1
"2102310300223230",-71.6611,-33.4246,273.824,28.733,16,204,1219,4,2
"2102310300223231",-71.6556,-33.4246,244.647,60.897,20,254,239,7,2
"2102310300223301",-71.64460000000001,-33.4154,93.074,12.865,23,1014,620,2,1
"2102310300223303",-71.64460000000001,-33.42,5.306,4.866,21,2730,4043,1,1
"2102310300223321",-71.64460000000001,-33.4246,86.258,4.929,24,2061,1144,8,1
"2102310300223322",-71.6501,-33.4291,154.488,2.618,14,496,4468,1,1
"2102310300223323",-71.64460000000001,-33.4291,39.032,2.262,34,,3102,1,1
"2102310300223330",-71.63910000000001,-33.4246,203.031,8.197,13,242,5222,2,1
"2102310300223331",-71.6336,-33.4246,201.592,17.68,16,436,391,1,1
"2102310300223332",-71.63910000000001,-33.4291,467.406,91.071,10,101,543,1,1
"2102310300230131",-71.5897,-33.3695,7.583,0.585,45,4706,1393,1,1
"2102310300230202",-71.6281,-33.383300000000006,7.994,4.917,111,1583,2042,6,1
"2102310300230231",-71.61160000000001,-33.3879,13.429,4.552,30,3137,1324,1,1
"2102310300230322",-71.6061,-33.3925,134.313,10.771,16,919,552,2,2
"2102310300232001",-71.6226,-33.3971,153.641,10.803,29,239,581,1,1
"2102310300232013",-71.61160000000001,-33.401599999999995,441.237,54.723,20,560,201,1,1
"2102310300232101",-71.60060000000001,-33.3971,100.928,31.517,23,2565,548,7,1
"2102310300232102",-71.6061,-33.401599999999995,134.874,28.97,18,1343,460,2,2
"2102310300232103",-71.60060000000001,-33.401599999999995,96.25,12.872,22,3871,1496,7,2
"2102310300232200",-71.6281,-33.4154,3.007,3.618,20,4755,4339,2,1
"2102310300232201",-71.6226,-33.4154,20.733,2.742,24,3224,2460,10,2
"2102310300232202",-71.6281,-33.42,30.624,3.566,42,4092,2404,10,1
"2102310300232203",-71.6226,-33.42,168.5,26.315,13,170,2057,1,1
"2102310300232210",-71.61710000000001,-33.4154,9.777,1.838,20,1876,7602,1,1
"2102310300232221",-71.6226,-33.4246,0.832,0.171,37,3443,3759,1,1
"2102310300232301",-71.60060000000001,-33.4154,1.027,0.27,82,3266,4772,2,1
"2102310300232303",-71.60060000000001,-33.42,13.033,4.665,30,658,959,1,1
"2102310300300113",-71.5018,-33.2915,47.65,8.27,23,334,657,3,2
"2102310300310133",-71.41389999999998,-33.30069999999999,194.339,26.952,19,467,1675,1,1
"2102310300310221",-71.44680000000001,-33.314499999999995,36.291,2.024,22,1541,834,1,1
"2102310300310311",-71.41389999999998,-33.3053,40.884,25.765,27,2043,795,4,1
"2102310300310312",-71.4194,-33.309900000000006,6.131,0.751,25,2698,2169,1,1
"2102310300310313",-71.41389999999998,-33.309900000000006,94.268,12.155,19,1374,1231,2,2
"2102310300310331",-71.41389999999998,-33.314499999999995,26.361,5.852,34,2654,1511,2,2
"2102310300311122",-71.3864,-33.30069999999999,43.737,12.126,26,233,166,2,1
"2102310300311123",-71.3809,-33.30069999999999,3.591,2.649,37,2199,1951,1,1
"2102310300311200",-71.4084,-33.3053,61.956,11.549,32,748,2429,5,1
"2102310300311202",-71.4084,-33.309900000000006,43.256,41.433,27,202,631,1,1
"2102310300311210",-71.39739999999999,-33.3053,0.458,1.687,70,2920,1290,1,1
"2102310300311220",-71.4084,-33.314499999999995,123.803,30.504,21,455,420,6,6
"2102310300311221",-71.40289999999999,-33.314499999999995,126.054,31.61,18,87,325,1,1
"2102310300311222",-71.4084,-33.3191,142.222,39.146,32,1481,1106,13,9
"2102310300311223",-71.40289999999999,-33.3191,132.8,30.2,24,2340,302,4,3
"2102310300311232",-71.39739999999999,-33.3191,253.372,43.629,21,657,612,8,4
"2102310300311233",-71.39189999999999,-33.3191,39.349,17.862,20,3112,513,1,1
"2102310300312012",-71.4413,-33.328199999999995,58.916,5.028,33,485,1169,2,2
"2102310300313000",-71.4084,-33.3236,61.692,23.295,27,1841,1341,4,4
"2102310300313001",-71.40289999999999,-33.3236,17.51,5.229,28,1094,1831,1,1
"2102310300313003",-71.40289999999999,-33.328199999999995,50.602,15.147,34,1443,1531,14,3
"2102310300313010",-71.39739999999999,-33.3236,241.415,26.487,16,598,339,6,2
"2102310300313011",-71.39189999999999,-33.3236,5.246,8.194,151,939,1382,4,2
"2102310300313012",-71.39739999999999,-33.328199999999995,91.256,25.786,19,1369,38,1,1
"2102310300313020",-71.4084,-33.332800000000006,84.229,17.711,22,1281,1159,4,3
"2102310300313031",-71.39189999999999,-33.332800000000006,147.626,30.016,20,377,643,3,2
"2102310300313032",-71.39739999999999,-33.3374,120.039,16.134,19,906,1363,12,2
"2102310300313100",-71.3864,-33.3236,183.278,16.83,18,524,393,1,1
"2102310300313102",-71.3864,-33.328199999999995,73.067,5.488,102,1762,2173,5,3
"2102310300313103",-71.3809,-33.328199999999995,135.207,15.212,26,707,790,3,2
"2102310300313121",-71.3809,-33.332800000000006,33.412,11.61,26,4278,2207,1,1
"2102310300313133",-71.3699,-33.3374,73.873,27.676,29,4180,317,1,1
"2102310300313213",-71.39189999999999,-33.3466,17.354,7.638,40,2321,3057,10,1
"2102310300313233",-71.39189999999999,-33.3558,7.956,11.254,28,3491,398,2,1
"2102310300313301",-71.3809,-33.342,144.526,4.885,20,388,4208,1,1
"2102310300313330",-71.37539999999998,-33.3512,2.671,15.2,37,1446,478,1,1
"2102310300313331",-71.3699,-33.3512,107.067,17.891,13,367,350,1,1
"2102310300321320",-71.4743,-33.3879,162.373,71.598,13,1765,162,1,1
"2102310300321321",-71.4688,-33.3879,115.682,28.757,23,916,267,1,1
"2102310300321322",-71.4743,-33.3925,5.647,5.258,23,102,361,1,1
"2102310300330231",-71.43589999999999,-33.3879,123.6,21.021,24,638,389,2,2
"2102310300330320",-71.43039999999999,-33.3879,330.32,28.694,16,728,270,1,1
"2102310300331010",-71.39739999999999,-33.3604,239.447,62.984,21,1087,464,12,2
"2102310300331013",-71.39189999999999,-33.3649,4.167,0.246,39,1930,970,1,1
"2102310300331023",-71.40289999999999,-33.3741,213.469,12.092,14,1205,598,1,1
"2102310300332332",-71.4194,-33.4291,2.856,3.359,31,6590,1983,1,1
"2102310300333020",-71.4084,-33.4062,17.19,28.528,30,2574,690,7,1
"2102310300333030",-71.39739999999999,-33.4062,10.517,9.173,18,2129,469,1,1
"2102310300333032",-71.39739999999999,-33.41080000000001,5.189,0.723,45,6520,935,1,1
"2102310300333033",-71.39189999999999,-33.41080000000001,12.006,8.367,27,2581,1311,5,1
"2102310300333222",-71.4084,-33.4291,163.107,12.1,20,1133,640,5,1
"2102310300333231",-71.39189999999999,-33.4246,40.486,9.545,23,284,451,1,1
"2102310301000100",-71.3425,-33.1399,80.868,3.285,29,2019,1968,11,3
"2102310301000101",-71.337,-33.1399,15.164,7.259,28,2342,969,4,1
"2102310301000103",-71.337,-33.1445,63.713,6.383,22,946,768,3,1
"2102310301000113",-71.326,-33.1445,2.054,4.689,29,1962,1256,1,1
"2102310301000121",-71.337,-33.149,60.59,6.55,18,2258,4003,2,1
"2102310301000213",-71.348,-33.162800000000004,186.359,27.22,20,505,513,8,1
"2102310301000312",-71.33149999999999,-33.162800000000004,2.65,7.547,30,2508,852,2,1
"2102310301001012",-71.3095,-33.1445,1.417,0.905,27,1357,700,5,1
"2102310301001021",-71.315,-33.149,430.643,22.104,15,845,334,1,1
"2102310301001023",-71.315,-33.1536,5.599,0.694,28,4748,3297,1,1
"2102310301001030",-71.3095,-33.149,0.275,0.198,21,4739,1091,1,1
"2102310301001202",-71.32050000000001,-33.162800000000004,153.44,19.067,19,127,72,2,1
"2102310301010020",-71.2766,-33.149,70.012,12.229,21,664,576,1,1
"2102310301012302",-71.25460000000001,-33.1996,146.524,10.575,53,282,112,1,1
"2102310301013202",-71.2326,-33.1996,66.548,0.203,47,464,1016,1,1
"2102310301020321",-71.337,-33.241,48.298,2.53,24,717,2286,3,3
"2102310301100322",-71.1667,-33.172,3.403,0.126,29,1498,3935,1,1
"2102310301100330",-71.1557,-33.1674,29.35,0.853,60,1213,1501,4,2
"2102310301101221",-71.1392,-33.1674,190.321,13.833,19,883,427,1,1
"2102310301101222",-71.14469999999999,-33.172,58.531,6.68,16,848,1061,1,1
"2102310301102013",-71.1722,-33.181200000000004,51.704,4.093,27,253,1784,2,2
"2102310301102100",-71.1667,-33.17659999999999,128.279,37.553,19,242,287,1,1
"2102310301122301",-71.1612,-33.2685,5.115,5.833,45,2693,392,1,1
"2102310301200233",-71.348,-33.3191,22.223,9.017,21,2137,655,2,1
"2102310301200323",-71.337,-33.3191,6.327,5.848,22,4470,1008,3,1
"2102310301202201",-71.35889999999999,-33.342,45.93,8.237,23,287,760,1,1
"2102310301202202",-71.3644,-33.3466,47.978,18.743,19,235,923,1,1
"2102310301202212",-71.35350000000001,-33.3466,20.208,2.049,14,4876,2897,1,1
"2102310301202213",-71.348,-33.3466,124.367,10.215,25,465,799,2,2
"2102310301202220",-71.3644,-33.3512,2.647,9.502,281,1029,1336,1,1
"2102310301202231",-71.348,-33.3512,5.841,4.387,26,303,1235,1,1
"2102310301202320",-71.3425,-33.3512,197.286,11.878,19,576,643,1,1
"2102310301202323",-71.337,-33.3558,54.206,11.118,22,2077,839,2,2
"2102310301203010",-71.3095,-33.3236,2.714,15.866,26,1229,401,1,1
"2102310301221003",-71.315,-33.3649,46.788,20.689,44,970,2920,2,2
"2102310301221010",-71.3095,-33.3604,103.217,21.055,439,1746,1806,1,1
"2102310301221031",-71.304,-33.3695,43.869,12.349,27,224,377,1,1
"2102310301221103",-71.293,-33.3649,31.553,8.707,23,2416,1755,24,1
"2102310301221112",-71.2875,-33.3649,18.494,1.779,28,287,456,1,1
"2102310301221121",-71.293,-33.3695,10.971,5.265,21,2418,1194,1,1
"2102310301221311",-71.282,-33.378699999999995,208.07,62.857,19,294,170,1,1
"2102310301230202",-71.2766,-33.383300000000006,102.183,33.559,19,459,479,1,1
"2102310301230221",-71.2711,-33.3879,10.505,0.513,34,2523,3093,1,1
"2102310301230230",-71.2656,-33.3879,89.438,51.404,24,707,190,3,1
"2102310301230231",-71.2601,-33.3879,77.754,8.675,20,468,3497,1,1
"2102310301230322",-71.25460000000001,-33.3925,158.308,20.065,18,784,1268,2,2
"2102310301230332",-71.2436,-33.3925,168.319,46.023,14,94,1015,1,1
"2102310301230333",-71.2381,-33.3925,15.028,0.952,34,1593,3889,2,2
"2102310301231232",-71.22160000000001,-33.3925,45.996,20.853,40,2981,898,5,2
"2102310301233001",-71.22710000000001,-33.3971,10.966,5.866,48,2761,634,2,2
"2102310301233121",-71.2051,-33.4062,47.317,24.21,73,230,762,2,2
"2102310301233130",-71.1996,-33.4062,6.02,2.883,47,1298,2303,1,1
"2102310301302313",-71.1502,-33.3466,118.687,26.092,12,242,1919,1,1
"2102310301302331",-71.1502,-33.3512,119.429,39.428,12,391,1313,1,1
"2102310301303102",-71.1227,-33.328199999999995,82.568,10.301,17,711,508,1,1
"2102310301303222",-71.14469999999999,-33.3558,37.558,1.317,25,1354,1891,11,1
"2102310301303230",-71.1337,-33.3512,183.441,17.629,15,387,368,1,1
"2102310301320023",-71.1832,-33.3741,65.194,6.457,117,1350,3114,10,1
"2102310301320210",-71.17769999999999,-33.378699999999995,17.215,9.329,138,2773,1982,4,2
"2102310301320220",-71.1887,-33.3879,33.402,27.289,31,1517,1124,6,1
"2102310301320223",-71.1832,-33.3925,94.029,17.595,16,731,749,3,1
"2102310301320230",-71.17769999999999,-33.3879,94.543,17.58,19,1063,1937,3,2
"2102310301320311",-71.1502,-33.378699999999995,3.908,2.346,24,1738,3742,2,1
"2102310301320313",-71.1502,-33.383300000000006,36.26,10.457,22,3007,2917,12,1
"2102310301321220",-71.14469999999999,-33.3879,205.231,21.242,16,317,369,4,2
"2102310301321233",-71.12819999999999,-33.3925,41.844,1.985,23,3174,946,2,2
"2102310301321321",-71.1172,-33.3879,40.742,13.758,29,1092,3251,2,2
"2102310301321322",-71.1227,-33.3925,121.434,30.477,21,2734,1571,4,4
"2102310301321323",-71.1172,-33.3925,6.495,6.094,21,613,176,1,1
"2102310301321330",-71.1118,-33.3879,0.993,0.234,23,2129,1329,1,1
"2102310301321333",-71.1063,-33.3925,31.259,27.267,15,4523,201,1,1
"2102310301322011",-71.1722,-33.3971,70.491,7.399,36,1557,1927,2,2
"2102310301322020",-71.1887,-33.4062,0.592,3.608,48,,,1,1
"2102310301322032",-71.17769999999999,-33.41080000000001,54.924,8.853,20,862,1256,6,5
"2102310301322033",-71.1722,-33.41080000000001,150.42,51.871,19,61,931,3,3
"2102310301322120",-71.1667,-33.4062,153.961,46.724,27,290,531,2,2
"2102310301322122",-71.1667,-33.41080000000001,1.988,2.744,29,2203,1550,3,2
"2102310301322123",-71.1612,-33.41080000000001,48.103,5.07,31,754,1142,1,1
"2102310301322130",-71.1557,-33.4062,210.201,5.724,23,1878,1207,1,1
"2102310301322131",-71.1502,-33.4062,322.015,9.922,11,293,6004,1,1
"2102310301322132",-71.1557,-33.41080000000001,219.567,49.422,25,1378,195,1,1
"2102310301322133",-71.1502,-33.41080000000001,215.663,31.108,36,549,788,11,5
"2102310301322310",-71.1557,-33.4154,122.899,2.947,20,254,2631,1,1
"2102310301322311",-71.1502,-33.4154,6.461,6.252,32,201,1001,1,1
"2102310301322313",-71.1502,-33.42,163.728,11.239,24,177,571,1,1
"2102310301323000",-71.14469999999999,-33.3971,7.467,23.203,20,808,1386,2,1
"2102310301323011",-71.12819999999999,-33.3971,42.35,16.234,23,1889,1332,11,7
"2102310301323012",-71.1337,-33.401599999999995,72.935,9.958,18,1099,1144,3,3
"2102310301323013",-71.12819999999999,-33.401599999999995,174.607,41.111,19,977,901,25,11
"2102310301323021",-71.1392,-33.4062,112.161,9.086,15,1667,621,7,3
"2102310301323022",-71.14469999999999,-33.41080000000001,138.581,25.662,19,880,767,10,9
"2102310301323023",-71.1392,-33.41080000000001,121.571,20.632,18,267,348,1,1
"2102310301323030",-71.1337,-33.4062,60.313,14.907,23,762,2105,4,3
"2102310301323031",-71.12819999999999,-33.4062,129.431,31.014,13,413,957,3,2
"2102310301323032",-71.1337,-33.41080000000001,6.626,30.337,24,1099,1368,1,1
"2102310301323033",-71.12819999999999,-33.41080000000001,61.304,17.09,17,404,508,2,1
"2102310301323100",-71.1227,-33.3971,156.219,39.254,17,1376,416,6,3
"2102310301323102",-71.1227,-33.401599999999995,73.658,17.675,26,836,1975,8,4
"2102310301323112",-71.1118,-33.401599999999995,2.375,13.479,18,2864,478,1,1
"2102310301323120",-71.1227,-33.4062,6.776,22.711,20,1906,328,1,1
"2102310301323200",-71.14469999999999,-33.4154,19.48,11.39,22,652,1336,3,2
"2102310301323211",-71.12819999999999,-33.4154,72.641,30.232,23,219,289,1,1
"2102310301323221",-71.1392,-33.4246,5.031,6.501,25,1625,692,1,1
"2102310301323222",-71.14469999999999,-33.4291,22.385,14.866,18,1972,591,1,1
"2102310301323223",-71.1392,-33.4291,84.611,7.038,136,1569,1192,39,2
"2102310301331022",-71.0568,-33.3741,21.146,55.246,15,362,637,1,1
"2102310301331213",-71.0403,-33.383300000000006,23.579,15.029,19,351,442,2,1
"2102310301331302",-71.0349,-33.383300000000006,81.649,27.448,19,2456,305,1,1
"2102310301331312",-71.0239,-33.383300000000006,166.999,14.671,15,1280,623,3,2
"2102310301331330",-71.0239,-33.3879,14.076,13.606,17,463,998,4,2
"2102310301332003",-71.09530000000001,-33.401599999999995,66.502,19.007,30,,,1,1
"2102310301332121",-71.07329999999999,-33.4062,33.031,2.307,39,414,1789,1,1
"2102310301332132",-71.0678,-33.41080000000001,20.461,2.561,18,2062,1247,3,2
"2102310301332201",-71.09530000000001,-33.4154,6.917,6.309,16,5629,722,1,1
"2102310301333010",-71.0458,-33.3971,53.885,7.64,26,974,924,6,1
"2102310301333201",-71.0513,-33.4154,63.852,19.225,18,966,1871,1,1
"2102310301333203",-71.0513,-33.42,27.395,15.662,18,1832,1382,1,1
"2102310301333212",-71.0458,-33.42,79.116,13.862,19,609,893,2,2
"2102310301333231",-71.0403,-33.4246,168.33,31.906,14,1670,936,2,2
"2102310301333322",-71.0349,-33.4291,89.026,10.269,20,736,945,3,3
"2102310301333331",-71.0184,-33.4246,81.601,10.934,21,830,443,1,1
"2102310301333332",-71.0239,-33.4291,135.45,11.69,20,394,541,1,1
"2102310302000100",-71.69399999999999,-33.4337,47.858,13.335,21,527,1470,11,4
"2102310302000101",-71.6885,-33.4337,145.909,30.798,29,485,278,1,1
"2102310302000102",-71.69399999999999,-33.438300000000005,3.974,5.263,24,932,1400,1,1
"2102310302000110",-71.683,-33.4337,166.716,15.182,23,843,488,1,1
"2102310302000112",-71.683,-33.438300000000005,149.527,18.845,19,3314,2519,3,3
"2102310302000113",-71.67760000000001,-33.438300000000005,44.742,4.733,24,2069,1337,11,7
"2102310302000121",-71.6885,-33.442899999999995,45.864,2.753,24,1514,1265,3,1
"2102310302000130",-71.683,-33.442899999999995,68.35,15.236,27,1666,506,2,2
"2102310302000131",-71.67760000000001,-33.442899999999995,8.287,3.033,32,1781,872,3,2
"2102310302000133",-71.67760000000001,-33.447500000000005,33.099,8.6,31,2256,1294,30,9
"2102310302000311",-71.67760000000001,-33.4521,147.587,18.553,17,756,312,2,2
"2102310302001000",-71.67210000000001,-33.4337,42.327,5.507,32,1616,1073,2,1
"2102310302001020",-71.67210000000001,-33.442899999999995,101.737,16.142,21,1591,611,3,2
"2102310302001022",-71.67210000000001,-33.447500000000005,105.294,13.641,37,2116,1727,17,9
"2102310302001023",-71.6666,-33.447500000000005,60.238,13.947,22,2647,1020,2,2
"2102310302001030",-71.6611,-33.442899999999995,288.917,16.846,18,1370,494,1,1
"2102310302001031",-71.6556,-33.442899999999995,28.633,10.849,28,1657,2353,7,5
"2102310302001032",-71.6611,-33.447500000000005,176.877,22.666,21,2622,890,25,8
"2102310302001033",-71.6556,-33.447500000000005,44.884,17.939,20,1553,495,9,2
"2102310302001120",-71.6501,-33.442899999999995,23.272,6.955,19,600,638,1,1
"2102310302001121",-71.64460000000001,-33.442899999999995,293.19,20.308,14,654,449,1,1
"2102310302001122",-71.6501,-33.447500000000005,196.776,26.149,25,1141,462,11,4
"2102310302001123",-71.64460000000001,-33.447500000000005,116.333,43.908,17,409,737,3,2
"2102310302001130",-71.63910000000001,-33.442899999999995,53.54,7.364,22,1700,1130,13,7
"2102310302001131",-71.6336,-33.442899999999995,184.472,18.358,19,1798,341,2,1
"2102310302001132",-71.63910000000001,-33.447500000000005,40.724,13.059,21,637,483,1,1
"2102310302001133",-71.6336,-33.447500000000005,132.304,38.029,44,903,840,39,6
"2102310302001200",-71.67210000000001,-33.4521,91.215,17.252,26,1377,975,19,8
"2102310302001201",-71.6666,-33.4521,65.124,10.664,24,1644,1789,7,4
"2102310302001202",-71.67210000000001,-33.4567,92.75,14.098,27,740,1211,2,2
"2102310302001203",-71.6666,-33.4567,75.44,14.11,38,2440,1600,14,13
"2102310302001210",-71.6611,-33.4521,97.745,23.341,29,2361,1499,2,2
"2102310302001211",-71.6556,-33.4521,10.712,6.894,34,3799,1693,20,2
"2102310302001212",-71.6611,-33.4567,35.753,7.06,31,2327,1963,11,9
"2102310302001213",-71.6556,-33.4567,30.26,6.161,30,2558,776,13,5
"2102310302001221",-71.6666,-33.4612,44.614,10.183,26,806,645,1,1
"2102310302001230",-71.6611,-33.4612,29.899,15.207,25,2052,624,11,6
"2102310302001231",-71.6556,-33.4612,64.833,19.545,26,2112,818,14,11
"2102310302001233",-71.6556,-33.4658,140.439,30.91,23,1877,1006,6,4
"2102310302001300",-71.6501,-33.4521,67.571,6.67,25,1943,1673,11,8
"2102310302001301",-71.64460000000001,-33.4521,230.817,16.253,15,790,661,4,2
"2102310302001302",-71.6501,-33.4567,30.29,6.415,21,2068,2458,14,4
"2102310302001303",-71.64460000000001,-33.4567,13.504,4.159,29,4446,1894,5,4
"2102310302001310",-71.63910000000001,-33.4521,155.907,26.33,20,1490,627,20,6
"2102310302001311",-71.6336,-33.4521,79.32,18.183,24,1904,1077,10,3
"2102310302001312",-71.63910000000001,-33.4567,58.848,14.977,23,2556,622,6,6
"2102310302001313",-71.6336,-33.4567,298.309,72.025,14,795,155,1,1
"2102310302001320",-71.6501,-33.4612,97.536,19.755,19,1570,712,9,8
"2102310302001321",-71.64460000000001,-33.4612,93.731,12.229,20,1357,606,5,3
"2102310302001322",-71.6501,-33.4658,104.481,14.749,22,2244,733,10,4
"2102310302001323",-71.64460000000001,-33.4658,24.41,13.26,25,1606,1523,5,3
"2102310302001330",-71.63910000000001,-33.4612,212.398,46.188,21,2096,739,3,3
"2102310302001331",-71.6336,-33.4612,353.392,15.203,19,647,372,2,1
"2102310302001332",-71.63910000000001,-33.4658,91.11,28.443,18,327,431,3,3
"2102310302003101",-71.64460000000001,-33.4704,57.084,10.245,22,2819,1047,9,6
"2102310302003102",-71.6501,-33.475,84.385,0.774,23,,3550,1,1
"2102310302003103",-71.64460000000001,-33.475,46.496,7.127,82,796,998,1,1
"2102310302003110",-71.63910000000001,-33.4704,244.982,22.272,19,820,382,2,2
"2102310302003111",-71.6336,-33.4704,6.235,3.851,32,1281,1611,1,1
"2102310302003312",-71.63910000000001,-33.493300000000005,29.828,5.156,17,830,616,1,1
"2102310302003313",-71.6336,-33.493300000000005,32.868,9.797,20,1537,1857,5,5
"2102310302003331",-71.6336,-33.4979,69.93,10.062,25,1992,882,21,6
"2102310302003333",-71.6336,-33.5025,132.405,16.321,24,851,405,2,1
"2102310302010001",-71.6226,-33.4337,6.894,3.358,24,2433,1055,2,1
"2102310302010002",-71.6281,-33.438300000000005,17.654,3.774,26,4076,1245,1,1
"2102310302010003",-71.6226,-33.438300000000005,14.214,3.727,28,1825,1888,13,7
"2102310302010021",-71.6226,-33.442899999999995,218.97,17.223,19,407,373,1,1
"2102310302010200",-71.6281,-33.4521,118.012,3.343,22,303,2250,3,1
"2102310302010202",-71.6281,-33.4567,91.103,21.425,21,1450,413,6,3
"2102310302010203",-71.6226,-33.4567,29.882,8.061,28,2281,475,2,2
"2102310302010212",-71.61710000000001,-33.4567,81.102,10.279,19,960,1667,1,1
"2102310302010220",-71.6281,-33.4612,21.273,0.933,30,1765,2124,8,2
"2102310302010230",-71.61710000000001,-33.4612,85.984,9.04,20,905,1804,3,3
"2102310302012001",-71.6226,-33.4704,19.164,6.675,22,1334,1147,2,2
"2102310302012022",-71.6281,-33.4841,22.67,9.877,29,3372,1374,7,3
"2102310302012032",-71.61710000000001,-33.4841,31.034,4.197,19,3279,1225,2,2
"2102310302012033",-71.61160000000001,-33.4841,5.232,4.152,21,2884,678,1,1
"2102310302012200",-71.6281,-33.4887,81.088,11.061,22,1383,456,2,2
"2102310302012201",-71.6226,-33.4887,260.327,37.639,15,297,240,6,1
"2102310302012202",-71.6281,-33.493300000000005,107.321,21.016,23,777,811,18,5
"2102310302012203",-71.6226,-33.493300000000005,121.572,37.033,23,1013,851,12,8
"2102310302012211",-71.61160000000001,-33.4887,49.942,3.92,21,2024,1668,7,3
"2102310302012212",-71.61710000000001,-33.493300000000005,153.55,16.582,19,1273,1014,4,3
"2102310302012220",-71.6281,-33.4979,190.783,31.809,17,1127,1408,8,7
"2102310302012221",-71.6226,-33.4979,123.728,34.684,19,901,652,8,7
"2102310302012223",-71.6226,-33.5025,30.825,3.217,45,1823,380,2,1
"2102310302012230",-71.61710000000001,-33.4979,222.822,14.724,19,943,2923,1,1
"2102310302012232",-71.61710000000001,-33.5025,36.497,13.11,25,1030,770,16,8
"2102310302012233",-71.61160000000001,-33.5025,19.793,9.25,19,2789,1499,5,2
"2102310302012322",-71.6061,-33.5025,28.561,11.237,478,2456,1128,1,1
"2102310302012323",-71.60060000000001,-33.5025,191.039,33.212,16,441,1042,2,1
"2102310302013323",-71.5567,-33.5025,424.06,62.296,12,969,764,5,1
"2102310302030011",-71.61160000000001,-33.507,17.36,11.993,23,2311,893,14,6
"2102310302030013",-71.61160000000001,-33.5116,54.946,21.503,81,1836,1661,20,6
"2102310302030031",-71.61160000000001,-33.5162,2.989,16.837,155,4723,484,1,1
"2102310302030101",-71.60060000000001,-33.507,70.622,22.106,175,2496,832,14,5
"2102310302030102",-71.6061,-33.5116,80.298,24.596,132,662,508,2,2
"2102310302030103",-71.60060000000001,-33.5116,65.626,32.617,316,1966,1403,27,13
"2102310302030110",-71.5952,-33.507,98.322,23.477,143,1500,1664,5,1
"2102310302030112",-71.5952,-33.5116,96.831,19.356,25,1545,1004,17,3
"2102310302030120",-71.6061,-33.5162,46.124,13.525,24,3579,1141,12,12
"2102310302030121",-71.60060000000001,-33.5162,94.198,23.301,20,3590,982,10,8
"2102310302030122",-71.6061,-33.5208,57.868,9.164,24,1901,1628,24,12
"2102310302030123",-71.60060000000001,-33.5208,85.367,11.461,43,2036,1312,14,8
"2102310302030130",-71.5952,-33.5162,302.701,76.133,17,1634,356,3,2
"2102310302030131",-71.5897,-33.5162,109.432,7.89,30,1755,997,2,2
"2102310302030300",-71.6061,-33.525400000000005,36.484,23.638,93,1576,1120,9,7
"2102310302030301",-71.60060000000001,-33.525400000000005,113.787,17.089,22,2557,1733,4,3
"2102310302030302",-71.6061,-33.529900000000005,1.955,3.472,30,7603,3062,1,1
"2102310302030303",-71.60060000000001,-33.529900000000005,176.885,33.06,34,807,1457,7,5
"2102310302030310",-71.5952,-33.525400000000005,70.866,13.891,26,1985,1646,36,8
"2102310302030311",-71.5897,-33.525400000000005,189.477,23.308,17,1815,1755,7,5
"2102310302030312",-71.5952,-33.529900000000005,164.098,31.189,20,1060,800,12,7
"2102310302030313",-71.5897,-33.529900000000005,35.014,16.385,27,2093,1563,6,3
"2102310302030321",-71.60060000000001,-33.534499999999994,51.076,8.782,49,2567,1914,60,14
"2102310302030322",-71.6061,-33.5391,32.407,7.263,25,962,2905,2,2
"2102310302030323",-71.60060000000001,-33.5391,60.65,23.109,36,1808,693,19,11
"2102310302030330",-71.5952,-33.534499999999994,212.064,54.569,14,802,181,1,1
"2102310302030331",-71.5897,-33.534499999999994,18.502,3.72,26,2299,2324,3,3
"2102310302030332",-71.5952,-33.5391,64.518,22.18,40,2766,1825,7,4
"2102310302030333",-71.5897,-33.5391,73.238,22.703,20,939,559,3,2
"2102310302031101",-71.5567,-33.507,542.645,72.962,12,247,701,1,1
"2102310302031133",-71.5457,-33.5208,122.67,19.651,19,1385,1491,6,4
"2102310302031202",-71.5842,-33.529900000000005,152.381,19.137,19,828,1592,4,2
"2102310302031220",-71.5842,-33.534499999999994,24.662,17.352,270,3470,621,2,1
"2102310302031222",-71.5842,-33.5391,151.22,32.352,16,1182,616,7,5
"2102310302031223",-71.5787,-33.5391,29.996,5.972,20,3461,1531,3,3
"2102310302031320",-71.56219999999999,-33.534499999999994,1.891,2.046,13,17,161,1,1
"2102310302032021",-71.6226,-33.552800000000005,78.474,8.905,25,3743,1346,14,2
"2102310302032023",-71.6226,-33.5574,49.346,4.172,26,1888,2385,14,3
"2102310302032030",-71.61710000000001,-33.552800000000005,121.017,12.019,26,1267,1886,7,3
"2102310302032031",-71.61160000000001,-33.552800000000005,19.323,9.936,76,1839,821,3,2
"2102310302032032",-71.61710000000001,-33.5574,19.157,5.135,31,2825,2200,20,5
"2102310302032033",-71.61160000000001,-33.5574,16.435,1.569,33,1395,1561,11,4
"2102310302032100",-71.6061,-33.5437,29.528,11.661,36,766,682,2,2
