"quadkey","tile_x","tile_y","avg_d_mbps","avg_u_mbps","avg_lat_ms","avg_lat_down_ms","avg_lat_up_ms","tests","devices"
"2102310310132230",-70.73819999999999,-33.277699999999996,81.415,6.227,19,3489,1755,3,2
"2102310310132301",-70.7217,-33.2685,0.986,0.979,21,224,1175,1,1
"2102310310132310",-70.7162,-33.2685,141.471,32.186,13,393,1010,1,1
"2102310310132313",-70.71079999999999,-33.2731,225.781,7.293,14,407,1317,2,1
"2102310310132321",-70.7217,-33.277699999999996,11.346,19.024,9,1745,2314,1,1
"2102310310132330",-70.7162,-33.277699999999996,173.851,6.475,18,1787,960,1,1
"2102310310132331",-70.71079999999999,-33.277699999999996,102.884,6.058,16,631,927,1,1
"2102310310133001",-70.69980000000001,-33.25019999999999,224.278,43.833,13,416,218,1,1
"2102310310133011",-70.6888,-33.25019999999999,219.619,7.258,15,553,785,1,1
"2102310310133013",-70.6888,-33.2548,23.982,9.672,19,1613,1333,3,2
"2102310310133021",-70.69980000000001,-33.2594,33.204,13.875,30,1525,3003,2,1
"2102310310133023",-70.69980000000001,-33.263999999999996,77.824,2.215,19,714,1346,1,1
"2102310310133030",-70.6943,-33.2594,48.492,24.431,14,1928,2204,1,1
"2102310310133031",-70.6888,-33.2594,6.336,18.268,17,3275,892,1,1
"2102310310133100",-70.6833,-33.25019999999999,85.121,4.452,32,1444,774,31,1
"2102310310133101",-70.6778,-33.25019999999999,15.413,8.624,18,2520,668,1,1
"2102310310133102",-70.6833,-33.2548,6.773,0.881,35,2304,659,1,1
"2102310310133200",-70.70530000000001,-33.2685,86.642,5.942,20,1128,1352,4,2
"2102310310133201",-70.69980000000001,-33.2685,119.028,26.803,8,477,640,2,1
"2102310310133210",-70.6943,-33.2685,138.853,19.062,21,850,344,3,2
"2102310310133212",-70.6943,-33.2731,93.928,4.604,17,1356,1594,3,1
"2102310310133213",-70.6888,-33.2731,24.59,3.216,24,679,1193,1,1
"2102310310133220",-70.70530000000001,-33.277699999999996,33.795,6.079,18,793,346,3,2
"2102310310133301",-70.6778,-33.2685,44.57,0.161,18,738,6639,1,1
"2102310310133322",-70.6833,-33.282300000000006,195.215,20.08,17,1137,462,2,2
"2102310310133332",-70.6723,-33.282300000000006,73.784,12.185,20,501,591,10,1
"2102310310210111",-70.8865,-33.2869,68.821,25.047,21,2192,1063,2,2
"2102310310210112",-70.892,-33.2915,29.758,20.861,24,1033,1142,1,1
"2102310310210113",-70.8865,-33.2915,36.283,5.751,28,1834,1165,4,3
"2102310310210131",-70.8865,-33.296099999999996,30.07,13.734,19,1725,908,65,4
"2102310310211000",-70.881,-33.2869,116.583,26.953,11,1194,290,2,2
"2102310310211001",-70.8755,-33.2869,112.503,15.483,26,1393,1521,13,9
"2102310310211002",-70.881,-33.2915,34.134,24.764,16,1062,1102,1,1
"2102310310211003",-70.8755,-33.2915,61.423,27.879,18,967,1116,7,7
"2102310310211010",-70.87010000000001,-33.2869,216.028,256.705,30,1155,1018,4,3
"2102310310211011",-70.86460000000001,-33.2869,32.353,6.949,40,1012,1295,5,1
"2102310310211012",-70.87010000000001,-33.2915,99.915,22.424,22,1491,855,16,11
"2102310310211013",-70.86460000000001,-33.2915,0.739,0.717,25,2595,2531,1,1
"2102310310211020",-70.881,-33.296099999999996,66.442,14.816,20,1430,1196,5,4
"2102310310211021",-70.8755,-33.296099999999996,47.323,5.935,19,1186,1246,10,9
"2102310310211022",-70.881,-33.30069999999999,52.843,7.612,20,1001,1496,5,4
"2102310310211023",-70.8755,-33.30069999999999,87.46,8.442,26,1686,3859,7,5
"2102310310211030",-70.87010000000001,-33.296099999999996,45.553,9.825,24,1452,2393,14,8
"2102310310211032",-70.87010000000001,-33.30069999999999,127.112,10.44,24,1112,1671,2,1
"2102310310211121",-70.8536,-33.296099999999996,258.834,46.783,14,128,197,2,1
"2102310310211122",-70.85910000000001,-33.30069999999999,247.177,42.058,13,295,1403,1,1
"2102310310211200",-70.881,-33.3053,129.897,2.477,24,653,2103,1,1
"2102310310211211",-70.86460000000001,-33.3053,140.372,14.44,24,1867,1791,10,3
"2102310310211213",-70.86460000000001,-33.309900000000006,174.895,5.625,168,1712,658,1,1
"2102310310211301",-70.8536,-33.3053,305.126,36.271,13,380,886,2,2
"2102310310211312",-70.8481,-33.309900000000006,93.879,0.131,22,1263,2739,1,1
"2102310310211313",-70.8426,-33.309900000000006,177.368,10.748,14,478,1570,2,2
"2102310310211330",-70.8481,-33.314499999999995,9.81,11.12,20,1235,642,2,1
"2102310310211332",-70.8481,-33.3191,131.107,13.837,23,3762,382,1,1
"2102310310213021",-70.8755,-33.332800000000006,155.045,2.893,27,1005,1816,1,1
"2102310310213101",-70.8536,-33.3236,71.789,24.578,13,511,327,1,1
"2102310310213112",-70.8481,-33.328199999999995,217.65,17.7,16,489,1400,2,2
"2102310310213113",-70.8426,-33.328199999999995,4.989,5.092,24,1023,722,1,1
"2102310310213121",-70.8536,-33.332800000000006,106.532,15.979,15,953,1511,2,2
"2102310310213122",-70.85910000000001,-33.3374,60.657,7.933,17,981,818,2,1
"2102310310213130",-70.8481,-33.332800000000006,77.185,17.51,19,980,336,3,2
"2102310310213131",-70.8426,-33.332800000000006,34.093,4.317,25,878,1689,4,3
"2102310310213132",-70.8481,-33.3374,1.082,10.896,35,9713,406,1,1
"2102310310213133",-70.8426,-33.3374,8.362,8.018,23,2580,4079,3,1
"2102310310213333",-70.8426,-33.3558,15.145,12.883,23,671,3066,2,2
"2102310310222023",-71.00739999999999,-33.41080000000001,94.056,12.589,18,1776,820,1,1
"2102310310222111",-70.97439999999999,-33.3971,13.064,0.104,52,6627,3388,1,1
"2102310310222222",-71.01289999999999,-33.4291,43.487,18.501,15,711,858,1,1
"2102310310230331",-70.8865,-33.3879,68.117,16,22,164,417,1,1
"2102310310231011",-70.86460000000001,-33.3604,32.364,29.905,17,668,498,2,1
"2102310310231100",-70.85910000000001,-33.3604,55.283,0.391,28,841,2056,1,1
"2102310310231102",-70.85910000000001,-33.3649,2.488,10.197,36,4789,965,1,1
"2102310310231103",-70.8536,-33.3649,54.224,12.442,17,213,520,1,1
"2102310310231112",-70.8481,-33.3649,32.005,2.261,30,2089,2618,3,2
"2102310310231201",-70.8755,-33.378699999999995,41.631,3.038,27,5308,2187,2,1
"2102310310231203",-70.8755,-33.383300000000006,146.508,25.531,19,370,870,6,4
"2102310310231213",-70.86460000000001,-33.383300000000006,186.051,29.721,18,700,483,13,2
"2102310310231231",-70.86460000000001,-33.3879,114.911,35.212,14,463,589,21,2
"2102310310231312",-70.8481,-33.383300000000006,14.765,2.094,20,4352,2479,3,1
"2102310310231321",-70.8536,-33.3879,20.59,3.271,25,785,1152,4,1
"2102310310233003",-70.8755,-33.401599999999995,22.154,4.155,19,956,172,1,1
"2102310310233012",-70.87010000000001,-33.401599999999995,30.058,1.932,18,720,2278,2,2
"2102310310233101",-70.8536,-33.3971,20.28,22.943,15,901,1108,1,1
"2102310310233121",-70.8536,-33.4062,28.7,40.032,15,275,237,1,1
"2102310310233133",-70.8426,-33.41080000000001,40.36,8.791,30,1106,2059,5,3
"2102310310300210",-70.82610000000001,-33.3053,109.693,39.889,17,666,262,4,2
"2102310310300220",-70.8371,-33.314499999999995,57.575,11.615,24,428,2108,1,1
"2102310310300222",-70.8371,-33.3191,0.199,11.292,15,6961,2426,1,1
"2102310310300223",-70.83160000000001,-33.3191,100.141,11.746,14,398,1511,2,1
"2102310310300311",-70.79860000000001,-33.3053,14.453,0.63,80,,1520,1,1
"2102310310301011",-70.7767,-33.2869,23.396,1.688,20,1581,1265,2,1
"2102310310301100",-70.7712,-33.2869,20.556,3.415,17,2980,2564,3,2
"2102310310301122",-70.7712,-33.30069999999999,79.109,6.288,23,777,274,1,1
"2102310310301133",-70.75469999999999,-33.30069999999999,67.615,6.211,17,1556,1770,6,4
"2102310310301231",-70.7767,-33.314499999999995,5.409,0.307,24,3179,,1,1
"2102310310301233",-70.7767,-33.3191,109.125,20.135,18,1164,549,2,1
"2102310310301311",-70.75469999999999,-33.3053,42.801,2.658,17,3045,2800,2,1
"2102310310301320",-70.7712,-33.314499999999995,3.938,4.473,21,1500,2251,3,1
"2102310310301323",-70.7657,-33.3191,388.034,6.141,11,1031,1018,2,2
"2102310310302012",-70.82610000000001,-33.328199999999995,173.517,11.662,11,810,2092,1,1
"2102310310302020",-70.8371,-33.332800000000006,34.109,7.773,21,447,586,2,2
"2102310310302033",-70.8206,-33.3374,216.978,4.644,19,513,2649,1,1
"2102310310302200",-70.8371,-33.342,8.168,12.07,21,3875,724,27,3
"2102310310302221",-70.83160000000001,-33.3512,22.072,6.764,24,2210,1065,2,2
"2102310310302223",-70.83160000000001,-33.3558,20.224,1.119,22,2170,2251,2,2
"2102310310302232",-70.82610000000001,-33.3558,73.8,23.032,26,630,925,3,3
"2102310310302302",-70.8151,-33.3466,15.452,2.581,28,2228,4672,3,1
"2102310310302321",-70.80960000000002,-33.3512,63.067,4.254,16,949,1294,6,1
"2102310310303033",-70.7767,-33.3374,105.29,21.221,16,1203,391,2,2
"2102310310303100",-70.7712,-33.3236,13.918,3.095,25,2676,1217,1,1
"2102310310303101",-70.7657,-33.3236,2.987,1.145,21,3856,3100,2,1
"2102310310303102",-70.7712,-33.328199999999995,46.592,15.134,22,1843,1283,15,9
"2102310310303103",-70.7657,-33.328199999999995,49.046,16.418,23,1659,1145,4,3
"2102310310303111",-70.75469999999999,-33.3236,140.229,10.271,15,1386,606,1,1
"2102310310303112",-70.7602,-33.328199999999995,25.502,22.162,91,2428,821,5,4
"2102310310303113",-70.75469999999999,-33.328199999999995,75.35,19.159,28,1326,630,3,3
"2102310310303120",-70.7712,-33.332800000000006,69.732,30.989,11,964,1045,5,5
"2102310310303121",-70.7657,-33.332800000000006,129.617,11.663,18,691,1324,15,6
"2102310310303122",-70.7712,-33.3374,99.848,14.627,15,707,1071,15,3
"2102310310303123",-70.7657,-33.3374,187.789,37.258,11,258,244,1,1
"2102310310303130",-70.7602,-33.332800000000006,120.329,11.663,22,382,553,1,1
"2102310310303222",-70.7932,-33.3558,10.046,1.065,30,1090,1768,1,1
"2102310310303310",-70.7602,-33.342,195.357,36.665,13,137,230,1,1
"2102310310303311",-70.75469999999999,-33.342,13.131,18.99,18,1761,116,3,1
"2102310310303330",-70.7602,-33.3512,161.932,42.058,13,260,160,1,1
"2102310310303331",-70.75469999999999,-33.3512,179.187,36.486,20,1423,388,5,4
"2102310310303332",-70.7602,-33.3558,4.618,7.714,23,1383,998,5,2
"2102310310303333",-70.75469999999999,-33.3558,146.22,35.034,24,584,877,29,9
"2102310310310001",-70.7437,-33.2869,18.455,1.211,28,2942,2536,2,1
"2102310310310003",-70.7437,-33.2915,101.629,7.75,19,2894,46,1,1
"2102310310310010",-70.73819999999999,-33.2869,46.913,8.825,39,886,868,1,1
"2102310310310012",-70.73819999999999,-33.2915,48.573,2.825,26,1303,1110,4,2
"2102310310310020",-70.7492,-33.296099999999996,4.888,10.572,20,4555,1372,5,4
"2102310310310022",-70.7492,-33.30069999999999,6.093,16.448,19,4964,1305,1,1
"2102310310310023",-70.7437,-33.30069999999999,51.422,10.636,27,2048,1345,7,4
"2102310310310033",-70.7327,-33.30069999999999,169.484,9.502,20,283,455,1,1
"2102310310310102",-70.7272,-33.2915,25.028,16.265,34,3159,1207,3,2
"2102310310310111",-70.71079999999999,-33.2869,41.784,5.654,4,148,4057,1,1
"2102310310310120",-70.7272,-33.296099999999996,37.262,9.829,18,1201,1572,4,4
"2102310310310132",-70.7162,-33.30069999999999,7.998,1.178,32,2808,4570,3,3
"2102310310310133",-70.71079999999999,-33.30069999999999,70.744,9.11,23,2037,2156,14,3
"2102310310310201",-70.7437,-33.3053,40.61,6.775,27,2665,2234,4,4
"2102310310310202",-70.7492,-33.309900000000006,323.409,62.246,24,259,155,2,1
"2102310310310203",-70.7437,-33.309900000000006,92.429,23.175,18,388,307,1,1
"2102310310310210",-70.73819999999999,-33.3053,54.244,14.111,18,175,515,1,1
"2102310310310212",-70.73819999999999,-33.309900000000006,357.213,47.101,14,539,759,1,1
"2102310310310213",-70.7327,-33.309900000000006,159.915,17.854,16,347,639,2,2
"2102310310310220",-70.7492,-33.314499999999995,45.377,14.854,19,1205,504,9,3
"2102310310310221",-70.7437,-33.314499999999995,194.781,29.723,14,342,265,1,1
"2102310310310222",-70.7492,-33.3191,141.822,0.003,6,357,,1,1
"2102310310310230",-70.73819999999999,-33.314499999999995,86.194,43.47,17,526,223,2,1
"2102310310310231",-70.7327,-33.314499999999995,144.654,16.026,18,1134,1204,7,4
"2102310310310232",-70.73819999999999,-33.3191,27.161,6.571,24,2339,963,5,4
"2102310310310233",-70.7327,-33.3191,338.898,71.203,14,110,508,1,1
"2102310310310303",-70.7217,-33.309900000000006,210.283,46.636,16,711,466,2,2
"2102310310310310",-70.7162,-33.3053,111.836,19.993,21,1102,424,9,5
"2102310310310312",-70.7162,-33.309900000000006,137.757,8.277,18,463,483,1,1
"2102310310310313",-70.71079999999999,-33.309900000000006,82.362,10.856,20,549,630,2,2
"2102310310310320",-70.7272,-33.314499999999995,68.569,9.465,19,1303,915,9,5
"2102310310310321",-70.7217,-33.314499999999995,83.88,14.866,23,1715,886,7,5
"2102310310310323",-70.7217,-33.3191,62.462,10.561,17,1912,1667,2,2
"2102310310310330",-70.7162,-33.314499999999995,60.789,4.062,25,2386,833,19,2
"2102310310310331",-70.71079999999999,-33.314499999999995,42.674,3.204,19,1922,1681,5,2
"2102310310310333",-70.71079999999999,-33.3191,44.319,2.869,23,965,1911,3,1
"2102310310311000",-70.70530000000001,-33.2869,100.006,18.773,18,546,1358,1,1
"2102310310311011",-70.6888,-33.2869,21.646,7.697,20,3530,826,2,2
"2102310310311021",-70.69980000000001,-33.296099999999996,155.099,4.298,13,5774,1525,1,1
"2102310310311030",-70.6943,-33.296099999999996,24.382,0.542,32,2670,968,1,1
"2102310310311100",-70.6833,-33.2869,48.295,4.001,18,1904,646,3,3
"2102310310311101",-70.6778,-33.2869,145.121,19.221,23,957,996,4,4
"2102310310311102",-70.6833,-33.2915,24.207,0.738,31,864,1398,1,1
"2102310310311110",-70.6723,-33.2869,42.379,12.477,29,3127,1134,4,3
"2102310310311111",-70.6668,-33.2869,82.682,31.755,17,808,1328,4,4
"2102310310311123",-70.6778,-33.30069999999999,228.85,43.942,16,254,220,2,2
"2102310310311201",-70.69980000000001,-33.3053,299.324,65.692,13,837,183,3,3
"2102310310311202",-70.70530000000001,-33.309900000000006,3.384,2.211,18,3786,2259,4,1
"2102310310311203",-70.69980000000001,-33.309900000000006,128.917,14.126,16,831,2363,3,3
"2102310310311210",-70.6943,-33.3053,130.4,29.822,27,679,831,11,5
"2102310310311211",-70.6888,-33.3053,73.452,12.624,21,1464,2181,7,6
"2102310310311220",-70.70530000000001,-33.314499999999995,78.835,8.782,20,1474,1870,6,4
"2102310310311221",-70.69980000000001,-33.314499999999995,36.474,20.67,17,876,605,3,1
"2102310310311300",-70.6833,-33.3053,101.066,27.781,19,1542,282,2,2
"2102310310311301",-70.6778,-33.3053,142.05,31.351,16,759,420,51,2
"2102310310311310",-70.6723,-33.3053,151.16,33.134,18,137,251,1,1
"2102310310311311",-70.6668,-33.3053,7.062,6.024,24,181,132,1,1
"2102310310311312",-70.6723,-33.309900000000006,297.679,57.255,11,609,436,5,3
"2102310310311330",-70.6723,-33.314499999999995,17.327,9.127,88,2110,2372,2,2
"2102310310312000",-70.7492,-33.3236,29.679,14.966,100,2332,2065,8,7
"2102310310312001",-70.7437,-33.3236,32.935,13.27,19,1541,2268,4,3
"2102310310312002",-70.7492,-33.328199999999995,140.438,30.675,19,1357,408,11,6
"2102310310312003",-70.7437,-33.328199999999995,54.406,12.439,21,2220,1064,6,3
"2102310310312010",-70.73819999999999,-33.3236,65.767,22.674,22,1855,737,5,4
"2102310310312011",-70.7327,-33.3236,208.42,18.565,10,322,2132,1,1
"2102310310312012",-70.73819999999999,-33.328199999999995,161.688,21.76,19,1459,840,2,2
"2102310310312020",-70.7492,-33.332800000000006,167.316,16.06,14,1473,1121,7,5
"2102310310312022",-70.7492,-33.3374,288.604,61.666,23,630,179,11,2
"2102310310312023",-70.7437,-33.3374,204.44,71.361,18,1406,237,2,2
"2102310310312031",-70.7327,-33.332800000000006,3.238,0.329,53,2392,812,1,1
"2102310310312100",-70.7272,-33.3236,70.177,10.876,21,910,607,8,3
"2102310310312101",-70.7217,-33.3236,44.231,22.646,20,996,290,2,2
"2102310310312102",-70.7272,-33.328199999999995,58.374,20.423,16,186,1307,3,3
"2102310310312103",-70.7217,-33.328199999999995,48.107,2.252,20,2033,1574,1,1
"2102310310312110",-70.7162,-33.3236,44.763,6.316,13,626,970,1,1
"2102310310312111",-70.71079999999999,-33.3236,31.488,29.648,13,44,286,1,1
"2102310310312112",-70.7162,-33.328199999999995,88.642,31.163,18,1103,279,8,4
"2102310310312120",-70.7272,-33.332800000000006,197.669,23.265,19,929,1280,9,6
"2102310310312121",-70.7217,-33.332800000000006,46.419,3.896,32,1819,3432,3,3
"2102310310312122",-70.7272,-33.3374,107.269,23.769,15,440,1193,5,4
"2102310310312123",-70.7217,-33.3374,178.598,20.165,20,498,480,3,2
"2102310310312130",-70.7162,-33.332800000000006,5.34,2.756,43,1355,844,1,1
"2102310310312131",-70.71079999999999,-33.332800000000006,84.851,17.576,20,1169,1414,10,8
"2102310310312132",-70.7162,-33.3374,92.212,13.519,15,2697,2527,3,3
"2102310310312133",-70.71079999999999,-33.3374,35.096,10.591,17,1562,673,7,1
"2102310310312201",-70.7437,-33.342,256.008,57.192,17,637,1195,11,3
"2102310310312202",-70.7492,-33.3466,207.155,48.363,33,618,204,1,1
"2102310310312203",-70.7437,-33.3466,72.762,9.015,18,1430,744,2,2
"2102310310312220",-70.7492,-33.3512,132.215,23.413,18,541,597,16,6
"2102310310312221",-70.7437,-33.3512,22.191,3.693,34,2105,3010,7,7
"2102310310312222",-70.7492,-33.3558,61.797,18.097,20,1513,1027,10,6
"2102310310312223",-70.7437,-33.3558,118.865,24.723,70,2327,803,14,11
"2102310310312230",-70.73819999999999,-33.3512,117.439,27.205,23,1322,1293,15,12
"2102310310312231",-70.7327,-33.3512,30.026,7.481,27,776,1161,7,3
"2102310310312232",-70.73819999999999,-33.3558,58.542,14.619,19,1005,1316,11,9
"2102310310312233",-70.7327,-33.3558,51.466,10.782,33,1714,835,11,7
"2102310310312301",-70.7217,-33.342,134.595,12.468,18,789,1228,2,2
"2102310310312313",-70.71079999999999,-33.3466,55.124,9.109,19,1838,1886,4,4
"2102310310312320",-70.7272,-33.3512,128.619,35.463,20,801,502,14,8
"2102310310312321",-70.7217,-33.3512,56.987,18.875,19,1130,907,11,6
"2102310310312322",-70.7272,-33.3558,143.428,34.066,17,1012,947,31,17
"2102310310312323",-70.7217,-33.3558,45.9,10.661,15,1673,542,2,2
"2102310310312330",-70.7162,-33.3512,137.135,31.229,15,845,988,9,7
"2102310310312332",-70.7162,-33.3558,89.541,12.484,21,1400,1276,11,8
"2102310310312333",-70.71079999999999,-33.3558,73.079,55.642,20,512,195,1,1
"2102310310313000",-70.70530000000001,-33.3236,6.584,1.957,44,2578,1938,133,1
"2102310310313002",-70.70530000000001,-33.328199999999995,99.472,42.57,17,683,2370,2,2
"2102310310313003",-70.69980000000001,-33.328199999999995,3.476,2.929,17,278,1483,1,1
"2102310310313020",-70.70530000000001,-33.332800000000006,109.421,22.515,58,2165,1440,11,6
"2102310310313023",-70.69980000000001,-33.3374,136.733,38.298,20,1419,1914,4,3
"2102310310313032",-70.6943,-33.3374,99.253,37.514,20,1346,831,9,4
"2102310310313133",-70.6668,-33.3374,110.166,14.888,11,2328,582,3,3
"2102310310313200",-70.70530000000001,-33.342,212.363,31.706,13,536,800,8,3
"2102310310313201",-70.69980000000001,-33.342,138.131,38.28,16,721,1302,4,4
"2102310310313210",-70.6943,-33.342,28.202,28.965,26,432,295,1,1
"2102310310313222",-70.70530000000001,-33.3558,117.027,61.222,22,478,447,4,3
"2102310310313223",-70.69980000000001,-33.3558,18.56,15.598,124,1696,1743,1,1
"2102310310313230",-70.6943,-33.3512,94.208,19.615,32,2228,397,3,3
"2102310310313231",-70.6888,-33.3512,34.407,9.367,21,2026,830,3,1
"2102310310313232",-70.6943,-33.3558,66.789,5.11,20,1837,1773,6,6
"2102310310313233",-70.6888,-33.3558,104.965,19.701,25,2159,2649,13,11
"2102310310313302",-70.6833,-33.3466,111.418,27.74,15,1478,1212,5,4
"2102310310313303",-70.6778,-33.3466,18.294,10.029,20,2682,1283,5,4
"2102310310313310",-70.6723,-33.342,166.635,41.416,16,507,482,8,7
"2102310310313311",-70.6668,-33.342,130.217,13.241,19,918,1626,3,3
"2102310310313312",-70.6723,-33.3466,153.158,13.099,11,399,946,10,3
"2102310310313313",-70.6668,-33.3466,121.413,22.827,13,1590,1535,3,2
"2102310310313320",-70.6833,-33.3512,30.754,10.741,20,1356,2004,3,3
"2102310310313321",-70.6778,-33.3512,91.199,18.285,23,1217,1431,18,12
"2102310310313322",-70.6833,-33.3558,14.294,2.031,23,2805,1991,2,2
"2102310310313323",-70.6778,-33.3558,147.429,26.089,19,833,313,19,12
"2102310310313330",-70.6723,-33.3512,111.912,15.964,27,1124,1193,12,9
"2102310310313331",-70.6668,-33.3512,154.159,18.712,18,875,917,11,10
"2102310310313332",-70.6723,-33.3558,127.104,31.643,17,738,402,36,7
"2102310310313333",-70.6668,-33.3558,85.899,18.255,15,1971,1464,11,9
"2102310310320112",-70.8041,-33.3649,1.295,2.162,23,3602,,1,1
"2102310310320122",-70.8151,-33.3741,111.049,27.918,58,1345,884,4,2
"2102310310320133",-70.79860000000001,-33.3741,140.642,15.77,17,439,540,4,2
"2102310310320231",-70.8206,-33.3879,48.985,3.614,29,2144,1463,3,3
"2102310310320302",-70.8151,-33.383300000000006,125.987,9.616,18,68,32,1,1
"2102310310320311",-70.79860000000001,-33.378699999999995,10.189,8.106,23,1206,1005,2,2
"2102310310320312",-70.8041,-33.383300000000006,14.486,6.075,49,2051,1444,1,1
"2102310310320321",-70.80960000000002,-33.3879,146.27,14.24,15,2737,1922,2,2
"2102310310320333",-70.79860000000001,-33.3925,109.854,10.384,20,557,752,2,2
"2102310310321022",-70.7932,-33.3741,63.984,20.954,21,1209,1628,16,10
"2102310310321032",-70.78219999999999,-33.3741,71.674,5.9,13,524,,1,1
"2102310310321033",-70.7767,-33.3741,14.145,3.205,33,1240,919,2,2
"2102310310321103",-70.7657,-33.3649,100.074,70.71,14,,,1,1
"2102310310321110",-70.7602,-33.3604,65.441,9.225,18,2899,2316,3,3
"2102310310321111",-70.75469999999999,-33.3604,157.519,19.049,16,464,642,10,8
"2102310310321112",-70.7602,-33.3649,52.372,22.464,21,434,1556,2,2
"2102310310321113",-70.75469999999999,-33.3649,82.922,17.325,18,1600,1576,16,8
"2102310310321120",-70.7712,-33.3695,107.966,28.418,23,431,251,2,1
"2102310310321123",-70.7657,-33.3741,23.853,11.249,26,1016,950,6,2
"2102310310321130",-70.7602,-33.3695,3.37,1.625,40,1111,1287,1,1
"2102310310321131",-70.75469999999999,-33.3695,3.406,0.486,17,2316,1133,1,1
"2102310310321132",-70.7602,-33.3741,82.384,10.146,49,2006,656,3,2
"2102310310321133",-70.75469999999999,-33.3741,49.277,39.211,19,450,342,2,2
"2102310310321200",-70.7932,-33.378699999999995,60.612,15.523,129,1028,1211,5,3
"2102310310321201",-70.7877,-33.378699999999995,52.156,18.216,12,631,386,2,1
"2102310310321211",-70.7767,-33.378699999999995,52.892,3.186,15,1262,1630,12,1
"2102310310321213",-70.7767,-33.383300000000006,68.576,16.391,45,1683,783,12,3
"2102310310321220",-70.7932,-33.3879,67.012,14.615,19,532,475,8,6
"2102310310321222",-70.7932,-33.3925,67.102,11.913,109,1374,809,9,5
"2102310310321223",-70.7877,-33.3925,59.199,5.148,30,1445,1269,22,1
"2102310310321230",-70.78219999999999,-33.3879,24.009,12.562,20,1285,450,2,2
"2102310310321231",-70.7767,-33.3879,61.011,12.667,20,1302,1594,5,4
"2102310310321232",-70.78219999999999,-33.3925,2.278,6.039,19,2747,1362,1,1
"2102310310321233",-70.7767,-33.3925,188.644,42.884,15,727,593,4,4
"2102310310321300",-70.7712,-33.378699999999995,29.191,5.406,23,2948,1417,3,3
"2102310310321301",-70.7657,-33.378699999999995,109.021,11.082,22,706,553,1,1
"2102310310321302",-70.7712,-33.383300000000006,31.483,29.022,14,1720,536,2,1
"2102310310321303",-70.7657,-33.383300000000006,14.248,12.505,17,1506,1352,3,3
"2102310310321310",-70.7602,-33.378699999999995,161.154,25.818,18,749,496,5,4
"2102310310321311",-70.75469999999999,-33.378699999999995,301.685,42.478,10,328,229,2,1
"2102310310321312",-70.7602,-33.383300000000006,171.235,33.775,17,1247,2518,57,3
"2102310310321313",-70.75469999999999,-33.383300000000006,151.353,83.018,10,354,131,1,1
"2102310310321320",-70.7712,-33.3879,32.275,13.566,23,1812,558,2,1
"2102310310321321",-70.7657,-33.3879,8.728,8.897,30,115,167,2,1
"2102310310321322",-70.7712,-33.3925,25.324,15.08,24,1615,439,1,1
"2102310310321323",-70.7657,-33.3925,86.782,10.099,20,1193,669,10,5
"2102310310321330",-70.7602,-33.3879,138.936,24.121,21,1731,584,7,5
"2102310310321332",-70.7602,-33.3925,25.257,17.23,16,2592,592,3,2
"2102310310321333",-70.75469999999999,-33.3925,213.468,28.158,17,589,768,15,11
"2102310310322111",-70.79860000000001,-33.3971,39.739,7.467,29,1304,1977,15,12
"2102310310322113",-70.79860000000001,-33.401599999999995,157.619,53.424,86,597,564,25,12
"2102310310322131",-70.79860000000001,-33.4062,152.361,24.97,155,931,972,3,3
"2102310310322132",-70.8041,-33.41080000000001,3.108,67.232,83,891,614,1,1
"2102310310322133",-70.79860000000001,-33.41080000000001,173.309,51.96,16,1186,423,2,2
"2102310310322220",-70.8371,-33.4246,273.721,14.407,13,,,1,1
"2102310310322222",-70.8371,-33.4291,60.861,29.662,58,2217,921,2,1
"2102310310322223",-70.83160000000001,-33.4291,58.721,4.15,17,672,1416,1,1
"2102310310322231",-70.8206,-33.4246,298.593,18.096,12,959,484,4,2
"2102310310322311",-70.79860000000001,-33.4154,282.243,84.188,10,448,617,1,1
"2102310310322332",-70.8041,-33.4291,17.382,20.328,27,819,830,1,1
"2102310310322333",-70.79860000000001,-33.4291,70.049,13.64,28,601,1167,6,5
"2102310310323000",-70.7932,-33.3971,72.332,20.498,30,1230,934,91,55
"2102310310323001",-70.7877,-33.3971,42.682,19.802,90,1262,946,21,18
"2102310310323002",-70.7932,-33.401599999999995,150.979,36.33,96,1042,670,74,51
"2102310310323003",-70.7877,-33.401599999999995,80.13,27.345,41,1470,1086,4,4
"2102310310323020",-70.7932,-33.4062,108.491,53.643,16,504,1063,5,5
"2102310310323021",-70.7877,-33.4062,141.371,32.933,17,549,224,6,4
"2102310310323022",-70.7932,-33.41080000000001,97.411,19.764,46,2689,1241,4,2
"2102310310323023",-70.7877,-33.41080000000001,193.925,30.298,14,672,808,6,5
"2102310310323030",-70.78219999999999,-33.4062,61.464,13.198,24,1211,1608,2,2
"2102310310323031",-70.7767,-33.4062,178.205,17.966,15,530,369,1,1
"2102310310323033",-70.7767,-33.41080000000001,242.155,28.766,11,346,259,1,1
"2102310310323100",-70.7712,-33.3971,54.654,8.138,19,2900,504,2,2
"2102310310323101",-70.7657,-33.3971,77.928,24.469,13,1894,1019,4,4
"2102310310323102",-70.7712,-33.401599999999995,115.024,11.023,15,149,741,3,2
"2102310310323103",-70.7657,-33.401599999999995,94.536,4.923,21,1448,1471,2,1
"2102310310323110",-70.7602,-33.3971,133.668,30.409,15,3068,1013,14,5
