reference_year,survey_wave,indicator,variable,question,n_unweighted_valid,n_unweighted_selected,weighted_population_in_question_universe,weighted_selected,selected_pct,selected_code,coding_note,weight_variable,source_url,sav_file,universe_note
2023,X,equipment_cost_too_high,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",490,38,425790.255,29608.89,6.9539,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav,source_2023_X.sav,households answering reasons for not having own paid fixed broadband; not all households
2023,X,fixed_more_expensive_than_mobile,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",490,19,425790.255,13102.978,3.0773,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav,source_2023_X.sav,households answering reasons for not having own paid fixed broadband; not all households
2023,X,fixed_service_cost_too_high,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",490,71,425790.255,69991.011,16.4379,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav,source_2023_X.sav,households answering reasons for not having own paid fixed broadband; not all households
2024,XI,equipment_cost_too_high,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",267,17,272976.747,18021.799,6.602,1.0,binary 0/1 coding,POND_HOGAR_FE,https://www.subtel.gob.cl/wp-content/uploads/2025/02/BBDD_Subtel2024_03022025.sav_.zip,BBDD_Subtel2024_03022025.sav,households answering reasons for not having own paid fixed broadband; not all households
2024,XI,fixed_more_expensive_than_mobile,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR",267,18,272976.747,12633.659,4.6281,1.0,binary 0/1 coding,POND_HOGAR_FE,https://www.subtel.gob.cl/wp-content/uploads/2025/02/BBDD_Subtel2024_03022025.sav_.zip,BBDD_Subtel2024_03022025.sav,households answering reasons for not having own paid fixed broadband; not all households
2024,XI,fixed_service_cost_too_high,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDE",267,38,272976.747,33495.624,12.2705,1.0,binary 0/1 coding,POND_HOGAR_FE,https://www.subtel.gob.cl/wp-content/uploads/2025/02/BBDD_Subtel2024_03022025.sav_.zip,BBDD_Subtel2024_03022025.sav,households answering reasons for not having own paid fixed broadband; not all households
2025,XII,equipment_cost_too_high,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",1645,158,1437655.164,162110.073,11.276,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip,BBDDSubtel2025_031225.sav,households answering reasons for not having own paid fixed broadband; not all households
2025,XII,fixed_more_expensive_than_mobile,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR",1645,126,1437655.164,87478.066,6.0848,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip,BBDDSubtel2025_031225.sav,households answering reasons for not having own paid fixed broadband; not all households
2025,XII,fixed_service_cost_too_high,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDE",1645,358,1437655.164,363779.35,25.3037,1.0,binary 0/1 coding,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip,BBDDSubtel2025_031225.sav,households answering reasons for not having own paid fixed broadband; not all households
