reference_year,survey_wave,service_scope,variable,question,n_unweighted_valid,weighted_households_or_respondents,weighted_mean_clp,weighted_median_clp,weighted_p25_clp,weighted_p75_clp,minimum_valid_clp,maximum_valid_clp,weight_variable,source_url,sav_file,interpretation
2023,X,internet_connection_unspecified,Q42,Q42- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicios de conexión a internet?,91,77685.128,17782.0,15000.0,10000.0,30000.0,1000.0,60000.0,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2024/05/BBDD_Acceso_y_uso_Internet_v4.sav,source_2023_X.sav,maximum willingness to pay; not actual tariff or current household expenditure
2024,XI,fixed_internet,Q42,Q42.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Fijo en el hogar?,4389,5275147.862,21398.0,20000.0,12000.0,30000.0,1.0,400000.0,POND_HOGAR_FE,https://www.subtel.gob.cl/wp-content/uploads/2025/02/BBDD_Subtel2024_03022025.sav_.zip,BBDD_Subtel2024_03022025.sav,maximum willingness to pay; not actual tariff or current household expenditure
2024,XI,mobile_internet_at_home,Q42_1,Q42.1.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Móvil en el hogar?,4552,5445644.033,16189.0,12000.0,10000.0,20000.0,10.0,500000.0,POND_HOGAR_FE,https://www.subtel.gob.cl/wp-content/uploads/2025/02/BBDD_Subtel2024_03022025.sav_.zip,BBDD_Subtel2024_03022025.sav,maximum willingness to pay; not actual tariff or current household expenditure
2025,XII,fixed_internet,Q42,Q42. ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Fijo en el hogar?,4239,4778341.93,27339.0,20000.0,15000.0,30000.0,2000.0,350000.0,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip,BBDDSubtel2025_031225.sav,maximum willingness to pay; not actual tariff or current household expenditure
2025,XII,mobile_internet_at_home,Q42_1,Q42.1. ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Móvil en el hogar?,4587,5102996.575,18454.0,14990.0,10000.0,20000.0,1500.0,300000.0,FE_HOGAR,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip,BBDDSubtel2025_031225.sav,maximum willingness to pay; not actual tariff or current household expenditure
