dataset_id,reference_year,survey_wave,domain,score,variable,label,nonmissing_n,distinct_values,missing_pct,has_value_labels
2024_XI_bbdd_subtel2024_03022025,2024,XI,digital_skills,2,Q8_6,"6.- Encontrar, descargar e instalar y configurar aplicaciones (Apps) y/o programas (softwares) desde internet [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,2,Q34_9,9.- Tengo una discapacidad / no puedo leer / tengo una limitación que me impide usarlo [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_1,Dificultad física y/o de movilidad [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_2,Mudez o dificultad en el habla [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_3,Dificultad psiquiátrica [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_4,Dificultad mental o intelectual [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_5,Sordera o dificultad para oír aún usando audífonos [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,disability,1,A14_6,Ceguera o dificultad para ver aún usando lentes [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,3,Q21_39,"39. Realizar estudios, cursos o capacitación en línea (e-learning). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,2,A11,"A11.- Pensando en el jefe de hogar, ¿cuál fue el último curso y tipo de estudio aprobado por el jefe de hogar?",4700,11,0.0,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,2,Q6_3,"Era parte central de mi aprendizaje en el colegio, liceo, institución de educación superior (ej: parte del currículum de enseñanza de secretariado, contabilidad, ing. Informática, etc.) [Q6.- Respecto del uso del computador, ¿cómo aprendió a hacer uso de é",4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,2,Q21_4,"4. Obtener información para realizar tareas/informes de algún curso, materia o capacitación [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,A15_5,Estudia (en 2023) [A15.- ¿En este hogar hay personas con estas situaciones laborales? RM],4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q6_5,"Tomé un curso particular (clases particulares, curso en municipio, centro social, etc.) [Q6.- Respecto del uso del computador, ¿cómo aprendió a hacer uso de él?  RM]",4700,2,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_1,"1.- Uso de procesador de texto (ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_2,"2.- Realización de fórmulas sencillas en planillas de cálculo (ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SO",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_3,"3.- Uso de software de presentación (ej: diapositivas, PowerPoint, etc.) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SON",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_4,"4.- Duplicar o transferir archivos entre dispositivos (cámaras digitales, celulares, reproductores de música) o en la nube [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mis",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_5,"5.- Conectar un nuevo dispositivo (como un router, cámara o impresora) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDE",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_6,"6.- Encontrar, descargar e instalar y configurar aplicaciones (Apps) y/o programas (softwares) desde internet [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_7,"7.- Modificar configuraciones de seguridad del computador, smartphone, navegadores de Internet (Chrome, Explorer, Firefox, etc.) o aplicaciones (Apps) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es cap",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_8,"8.- Instalar un sistema operativo o programar computadores usando un lenguaje especializado (Java, PHP, Python, etc.) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_9,"9.- Crear un sitio web [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_10,"10.- Conectarme a sitios o aplicaciones para ver videos, series y película o escuchar música [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o e",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_11,"11.- Participar en Juegos en línea [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_12,"12.- Revisar redes sociales (Facebook, Instagram, Whatapps, Youtube, TikTok, etc) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartp",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_13,"13.- Subir contenidos o realizar posteos en redes sociales [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_14,"14.- Editar fotografías o videos [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_15,"15.- Realizar videollamdas [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_16,"16.- Enviar y recibir correos con o sin archivos adjuntos [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_17,"17.- Realizar transacciones bancarias, compras y pagos en línea [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_18,"18.- Uso de IA (Chatgpt, etc.)) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q8_99,"NINGUNA [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q11_1_3,"Lugar de educación / capacitación (fuera del hogar) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q21_5,"5. Obtener información para postular a cursos/carreras/postgrados/capacitación [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q20_2,"2.- Lugar de educación / capacitación (fuera del hogar) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,P6_11,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q37_2,"Buscar información de sobre temas de estudio, trabajo o de otra naturaleza en internet [Q37.- ¿Ha solicitado a algún amigo, vecino, familiar o conocido que realice en Internet por usted alguna de las siguientes actividades? RM]",282,2,94.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q28_1,"1.- Cursos de capacitación / carreras / postgrado, presenciales o por internet [Q28.- En los últimos 12 meses, ¿qué tipo de bienes o servicios compró u ordenó por Internet para su uso personal? ]",2378,2,49.4043,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,education_learning,1,Q38_2,"Q38.2.- Buscar información de sobre temas de estudio, trabajo o de otra naturaleza en internet  ¿Cuántas veces ha solicitado …RESPUESTA Q.37 en los últimos 3 meses?",13,6,99.7234,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P12_11,"SÍ, 4G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P12_21,"Sí, 5G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P12_3,"NO, ninguna de las dos [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P12_99,"No sabe [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P12_1,"P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G?",3916,2,16.6809,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDE",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,2,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR",267,2,94.3191,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_OTRA_1,P5.1.- TXT Banda ancha Fija - OTRA ¿Con qué compañía tiene contratado el servicio de....?,4700,150,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_OTRA_2,P5.2.- TXT Banda ancha Móvil  - OTRA  ¿Con qué compañía tiene contratado el servicio de....?,4700,10,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_OTRA_3,P5.3.- TXT Internet Móvil de un teéfono o Tablet (3G/4G/5G)  - OTRA  ¿Con qué compañía tiene contratado el servicio de....?,4700,31,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P13_OTRA,"P13.- TXT Otras  Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR ¿Por alguna otra razón?",4700,41,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q42,Q42.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Fijo en el hogar?,4700,114,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q42_1,Q42.1.- ¿Cuánto es lo máximo que estaría dispuesto a pagar por un servicio de conexión a Internet Móvil en el hogar?,4700,128,0.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P4_1,BANDA ANCHA FIJA [ADSL / CABLE MODEM / FIBRA ÓPTICA / OTRA] YA SEA POR CABLE O WIFI [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],4507,2,4.1064,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P4_2,BANDA ANCHA MÓVIL [BAM] [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],4507,2,4.1064,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P4_3,"INTERNET MÓVIL CON PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL [SMARTPHONE] O TABLET (3G, 4G, 5G [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?]",4507,2,4.1064,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q11_1_7,"En la calle / plazas, espacios abiertos (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q11_1_8,"En medio de locomoción pública gratis (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q11_1_9,"En lugares cerrados sin acceso a redes de WiFi gratis (con internet móvil del smartphone) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q12_1,"BANDA ANCHA FIJA O WIFI [ADSL / CABLE MODEM / FIBRA ÓPTICA / WISP] [Q12.- ¿Qué tipo de acceso a Internet ha utilizado en los últimos 12 meses, tanto dentro como fuera del hogar? ¿Algún otro? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q12_2,"BANDA ANCHA MÓVIL [BAM] [Q12.- ¿Qué tipo de acceso a Internet ha utilizado en los últimos 12 meses, tanto dentro como fuera del hogar? ¿Algún otro? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q12_3,"INTERNET MÓVIL con PLAN O BOLSA DE GIGAS/MEGAS DE UN TELÉFONO MÓVIL [SMARTPHONE] / TABLET [Q12.- ¿Qué tipo de acceso a Internet ha utilizado en los últimos 12 meses, tanto dentro como fuera del hogar? ¿Algún otro? ]",4418,2,6.0,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q7_3,Q7.3.- ¿Su conexión de Internet móvil es Prepago o Pospago ?,4376,2,6.8936,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_2,2.- Permite tener más acceso a información [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_3,3.- Permite comunicarse con otras personas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_11,11.- Proporciona acceso a noticias y actualidad [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_1_98,NS/NR [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_1,ENTEL [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_2,CLARO [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_3,MOVISTAR [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_4,VTR [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_5,MUNDO [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_6,WOM [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_7,GTD MANQUEHUE [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_8,TELSUR [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_3_98,OTRA [P5.3.- Internet Móvil de un teéfono o Tablet (3G/4G/5G)   ¿Con qué compañía tiene contratado el servicio de....?],3724,2,20.766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P5_2,P5.2.- Banda ancha Móvil   ¿Con qué compañía tiene contratado el servicio de....?,335,8,92.8723,True
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q20_6,"6.- En la calle / plazas, espacios abiertos (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q20_7,"7.- En medio de locomoción pública gratis (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,Q20_8,"8.- En lugares cerrados sin acceso a redes de WiFi gratis (con internet móvil del smartphone) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_11,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_2,2.- Permite tener más acceso a información [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_3,3.- Permite comunicarse con otras personas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_4,4.- Permite participar en redes sociales y comunidades en línea [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",2886,2,38.5957,False
2024_XI_bbdd_subtel2024_03022025,2024,XI,fixed_mobile_mode,1,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],2886,2,38.5957,False
