reference_year,survey_wave,domain,score,variable,label,nonmissing_n,distinct_values,missing_pct,has_value_labels
2024,XI,digital_government,2,P6_1_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",3917,2,16.6596,False
2024,XI,digital_government,2,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",2886,2,38.5957,False
2024,XI,digital_government,2,Q25,"Q25.- En su opinión, ¿el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",1475,2,68.617,True
2024,XI,digital_government,2,Q26,"Q26.- TXT ¿En qué aspectos el acceso a Internet ha mejorado sus condiciones de vida, el ejercicio de derecho o el acceso a beneficios estatales (gobierno central, municipal, judicial, etc.)?",4700,1101,0.0,False
2024,XI,digital_skills,2,Q8_1,"1.- Uso de procesador de texto (ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024,XI,digital_skills,2,Q8_2,"2.- Realización de fórmulas sencillas en planillas de cálculo (ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SO",4441,2,5.5106,False
2024,XI,digital_skills,2,Q8_6,"6.- Encontrar, descargar e instalar y configurar aplicaciones (Apps) y/o programas (softwares) desde internet [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en",4441,2,5.5106,False
2024,XI,disability,2,Q34_9,9.- Tengo una discapacidad / no puedo leer / tengo una limitación que me impide usarlo [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024,XI,disability,1,A14_1,Dificultad física y/o de movilidad [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,disability,1,A14_2,Mudez o dificultad en el habla [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,disability,1,A14_3,Dificultad psiquiátrica [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,disability,1,A14_4,Dificultad mental o intelectual [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,disability,1,A14_5,Sordera o dificultad para oír aún usando audífonos [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,disability,1,A14_6,Ceguera o dificultad para ver aún usando lentes [A14.- ¿Hay algún miembro de este hogar con alguna de estas condiciones permanentes y/o de larga duración?],4700,2,0.0,False
2024,XI,education_learning,3,Q21_39,"39. Realizar estudios, cursos o capacitación en línea (e-learning). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,education_learning,2,A11,"A11.- Pensando en el jefe de hogar, ¿cuál fue el último curso y tipo de estudio aprobado por el jefe de hogar?",4700,11,0.0,True
2024,XI,education_learning,2,Q6_3,"Era parte central de mi aprendizaje en el colegio, liceo, institución de educación superior (ej: parte del currículum de enseñanza de secretariado, contabilidad, ing. Informática, etc.) [Q6.- Respecto del uso del computador, ¿cómo aprendió a hacer uso de é",4700,2,0.0,False
2024,XI,education_learning,2,Q21_4,"4. Obtener información para realizar tareas/informes de algún curso, materia o capacitación [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,education_learning,1,A15_5,Estudia (en 2023) [A15.- ¿En este hogar hay personas con estas situaciones laborales? RM],4700,2,0.0,False
2024,XI,education_learning,1,Q6_5,"Tomé un curso particular (clases particulares, curso en municipio, centro social, etc.) [Q6.- Respecto del uso del computador, ¿cómo aprendió a hacer uso de él?  RM]",4700,2,0.0,False
2024,XI,education_learning,1,Q8_1,"1.- Uso de procesador de texto (ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024,XI,education_learning,1,Q8_2,"2.- Realización de fórmulas sencillas en planillas de cálculo (ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SO",4441,2,5.5106,False
2024,XI,fixed_mobile_mode,2,P12_11,"SÍ, 4G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024,XI,fixed_mobile_mode,2,P12_21,"Sí, 5G [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024,XI,fixed_mobile_mode,2,P12_3,"NO, ninguna de las dos [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024,XI,fixed_mobile_mode,2,P12_99,"No sabe [P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G? ]",3916,2,16.6809,False
2024,XI,fixed_mobile_mode,2,P12_1,"P12.- ¿Alguna o algunas de las conexiones de Banda ancha móvil o internet móvil para conectarse desde teléfono o Tablet a Internet, tiene sistema 4G o  5G?",3916,2,16.6809,True
2024,XI,fixed_mobile_mode,2,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDE",267,2,94.3191,False
2024,XI,fixed_mobile_mode,2,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",267,2,94.3191,False
2024,XI,fixed_mobile_mode,2,P13_12,"12.- La internet fija es más cara que la internet móvil / del teléfono móvil [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? SONDEAR",267,2,94.3191,False
2024,XI,geography_commune,1,COMUNA_DEF,Comuna,4700,90,0.0,True
2024,XI,geography_region,1,COD_REGION,Región,4700,16,0.0,True
2024,XI,geography_urban_rural,3,ZONA,Area urbana o rural,4700,2,0.0,True
2024,XI,geography_urban_rural,1,Q8_1,"1.- Uso de procesador de texto (ej: Word) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_2,"2.- Realización de fórmulas sencillas en planillas de cálculo (ej: Excel) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SO",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_3,"3.- Uso de software de presentación (ej: diapositivas, PowerPoint, etc.) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SON",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_4,"4.- Duplicar o transferir archivos entre dispositivos (cámaras digitales, celulares, reproductores de música) o en la nube [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mis",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_5,"5.- Conectar un nuevo dispositivo (como un router, cámara o impresora) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDE",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_6,"6.- Encontrar, descargar e instalar y configurar aplicaciones (Apps) y/o programas (softwares) desde internet [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en",4441,2,5.5106,False
2024,XI,geography_urban_rural,1,Q8_7,"7.- Modificar configuraciones de seguridad del computador, smartphone, navegadores de Internet (Chrome, Explorer, Firefox, etc.) o aplicaciones (Apps) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es cap",4441,2,5.5106,False
2024,XI,household_access,4,P13_10,"10.- Prefiero utilizar el acceso a internet móvil (4G/5G) en lugar de tener una conexión fija [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra",267,2,94.3191,False
2024,XI,household_access,4,P13_14,"14.- Porque puedo usar la conexión móvil del teléfono para conectarme a internet con otros equipos de la casa (computador, TV, etc.) [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante b",267,2,94.3191,False
2024,XI,household_access,3,P1,"P1.- ¿Los miembros de este hogar tienen acceso propio y pagado a Internet desde el hogar, sin importar si lo utilizan o no?",4700,2,0.0,True
2024,XI,household_access,3,P3_6,P3.6.- TV con conexión a internet habilitada (Smart TV)  ¿Cuál o cuáles de estos dispositivos o equipos utilizan los miembros de este hogar para acceder a Internet en EL HOGAR?,4507,3,4.1064,True
2024,XI,household_access,3,P4_4,CONEXIÓN SATELITAL [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],4507,2,4.1064,False
2024,XI,household_access,3,Q12_4,"CONEXIÓN SATELITAL [Q12.- ¿Qué tipo de acceso a Internet ha utilizado en los últimos 12 meses, tanto dentro como fuera del hogar? ¿Algún otro? ]",4418,2,6.0,False
2024,XI,household_access,3,P6_1_2,2.- Permite tener más acceso a información [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024,XI,household_access,3,P6_1_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024,XI,indigenous,2,A13_1,Aymara [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,2,A13_4,Mapuche [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_3,Quechua [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_5,Atacameño [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_6,Coya [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_7,Kawaskar [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_9,Diaguita [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,indigenous,1,A13_99,Ninguno pertenece a pueblos indígenas [A13.- ¿Algún miembro de este hogar pertenece o es descendiente de alguno de estos pueblos indígenas? RM],4700,2,0.0,False
2024,XI,internet_use_frequency,3,Q21_11,"11. Utilizar redes sociales (Facebook, Twitter, Linked-in, etc.) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q10,Q10.- ¿Con qué frecuencia ha utilizado Internet en los últimos 12 meses?,4418,4,6.0,True
2024,XI,internet_use_frequency,2,Q21_1,"1. Obtener información acerca de bienes o servicios (precios, especificaciones, lugares de venta) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q21_2,"2. Obtener información acerca de oportunidades laborales [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q21_3,"3. Obtener información para realizar trabajos/informes de mi actividad laboral [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q21_4,"4. Obtener información para realizar tareas/informes de algún curso, materia o capacitación [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q21_5,"5. Obtener información para postular a cursos/carreras/postgrados/capacitación [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,internet_use_frequency,2,Q21_6,"6. Obtener información relacionada con salud o servicios de salud [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,quality_satisfaction,2,Q34_13,13.- La señal donde vivo es de muy mala calidad [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ],282,2,94.0,False
2024,XI,quality_satisfaction,1,Q34_OTRA,Q34.- TXT Otras Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.,4700,25,0.0,False
2024,XI,quality_satisfaction,1,Q33_1,"1.- Ataque de algún virus (troyano o gusano) que ha dado como resultado pérdida de datos o tiempo, o daño al software o al equipo [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?]",4418,2,6.0,False
2024,XI,quality_satisfaction,1,Q33_2,"2.- Mal uso de información personal en internet (mal uso de videos, fotos o datos personales subidos a sitios públicos) [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?]",4418,2,6.0,False
2024,XI,quality_satisfaction,1,Q33_3,3.- Pérdidas financieras debido a pagos fraudulentos con tarjetas de créditos o débitos [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?],4418,2,6.0,False
2024,XI,quality_satisfaction,1,Q33_4,4.- Suplantación de identidad en trámites o compras [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?],4418,2,6.0,False
2024,XI,quality_satisfaction,1,Q33_5,Ninguno de los anteriores [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?],4418,2,6.0,False
2024,XI,quality_satisfaction,1,Q33_97,Otro [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?],4418,2,6.0,False
2024,XI,security_privacy,4,Q32_1,"1.- Uso de algún tipo de herramienta de protección o software (antivirus, anti spam, firewall, etc.) para proteger su computador. [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ]",4418,2,6.0,False
2024,XI,security_privacy,3,Q32_3,3.- Borrar o editar algo que usted posteó online para proteger su privacidad [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ],4418,2,6.0,False
2024,XI,security_privacy,3,Q32_6,6.- Cambio de contraseñas en cuentas y servicios en línea [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ],4418,2,6.0,False
2024,XI,security_privacy,3,Q33_1,"1.- Ataque de algún virus (troyano o gusano) que ha dado como resultado pérdida de datos o tiempo, o daño al software o al equipo [Q33.- En los últimos 3 meses señale ¿qué problemas ha tenido Usted en términos de seguridad y privacidad de la información?]",4418,2,6.0,False
2024,XI,security_privacy,2,Q31,"Q31.- Frente a cosas como los virus, el correo basura, archivos espías, phishing, entre otros que pueden llegar por internet, ¿cuán protegido se siente usted?",4418,5,6.0,True
2024,XI,security_privacy,2,Q32_2,2.- No descargar o abrir archivos o acceder a links sospechosos en correos electrónicos [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ],4418,2,6.0,False
2024,XI,security_privacy,2,Q32_4,"4.- Cambiar los ajustes de privacidad en una red social (por ejemplo, facebook, twitter, instagram, linkedin, etc) [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ]",4418,2,6.0,False
2024,XI,security_privacy,2,Q32_5,"5.- Borrar su historial de búsqueda en su navegador (por ejemplo, google) [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ]",4418,2,6.0,False
2024,XI,social_communication,3,Q8_12,"12.- Revisar redes sociales (Facebook, Instagram, Whatapps, Youtube, TikTok, etc) [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartp",4441,2,5.5106,False
2024,XI,social_communication,3,Q21_14,"14. Crear y subir contenidos propios en redes sociales como Facebook, Instagram, Tik Tok, Twitter, Youtube (fotos, información, videos) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usa",4418,2,6.0,False
2024,XI,social_communication,2,Q21_11,"11. Utilizar redes sociales (Facebook, Twitter, Linked-in, etc.) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,social_communication,2,Q32_4,"4.- Cambiar los ajustes de privacidad en una red social (por ejemplo, facebook, twitter, instagram, linkedin, etc) [Q32.- En los últimos 3 meses: ¿qué actividades ha realizado usted en términos de seguridad y privacidad de la información? ]",4418,2,6.0,False
2024,XI,social_communication,1,Q8_13,"13.- Subir contenidos o realizar posteos en redes sociales [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone? SONDEAR ]",4441,2,5.5106,False
2024,XI,social_communication,1,Q21_9,"9. Realizar una llamada telefónica / videollamada por internet [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,social_communication,1,Q21_12,"12. Chatear por WhatsApp [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,social_communication,1,Q21_13,"13. Crear y subir contenidos a la web / a redes sociales [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,work_telework,2,Q21_37,"37. Trabajar remotamente desde la casa u otro lugar (teletrabajo) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,work_telework,2,Q37_2,"Buscar información de sobre temas de estudio, trabajo o de otra naturaleza en internet [Q37.- ¿Ha solicitado a algún amigo, vecino, familiar o conocido que realice en Internet por usted alguna de las siguientes actividades? RM]",282,2,94.0,False
2024,XI,work_telework,2,Q38_2,"Q38.2.- Buscar información de sobre temas de estudio, trabajo o de otra naturaleza en internet  ¿Cuántas veces ha solicitado …RESPUESTA Q.37 en los últimos 3 meses?",13,6,99.7234,False
2024,XI,work_telework,1,Q11_1_2,"Lugar de trabajo (fuera del hogar) [Q11.1.-. En el último día, ¿en qué lugares ha utilizado Internet? ]",4418,2,6.0,False
2024,XI,work_telework,1,Q21_3,"3. Obtener información para realizar trabajos/informes de mi actividad laboral [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,work_telework,1,Q21_38,"38. Postular en línea a trabajos (enviar currículum) [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4418,2,6.0,False
2024,XI,work_telework,1,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],3917,2,16.6596,False
2024,XI,work_telework,1,Q20_1,"1.- Lugar de trabajo (fuera del hogar) [Q20.- En los últimos 3 meses, ¿en qué otros lugares ha utilizado Internet? ]",2901,2,38.2766,False
2023,X,banking_payments,2,Q8_17,"17.- Realizar Transacciones Bancarias, Compras Y Pagos En Línea [Q8.- Pensando en el uso del computador o del smartphone / celular, ¿Cuál o cuáles de estas tareas es capaz de realizar por usted mismo ya sea en el computador o en el smartphone?]",4710,2,0.0,False
2023,X,banking_payments,2,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.]",4359,2,7.4522,False
2023,X,banking_payments,2,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],4359,2,7.4522,False
2023,X,banking_payments,2,Q21_26,"26. Realizar Pagos En Línea A Organismos Del Estado (Impuestos, Compra De Certificados, Etc.). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4309,2,8.5138,False
2023,X,banking_payments,1,S6_1,"Netflix [S6.- ¿Y paga un monto extra, además del pago de su internet, por el uso de estas aplicaciones?]",4710,2,0.0,False
2023,X,banking_payments,1,S6_2,"Spotify [S6.- ¿Y paga un monto extra, además del pago de su internet, por el uso de estas aplicaciones?]",4710,2,0.0,False
2023,X,banking_payments,1,S6_3,"Cdf Estadio [S6.- ¿Y paga un monto extra, además del pago de su internet, por el uso de estas aplicaciones?]",4710,2,0.0,False
2023,X,banking_payments,1,S6_4,"Claro Video [S6.- ¿Y paga un monto extra, además del pago de su internet, por el uso de estas aplicaciones?]",4710,2,0.0,False
2023,X,barriers_non_access,3,P13_7,"7.- Costo del equipo o terminal (computador, notebook, Tablet, Smartphone, Smart TV etc.) para conectarse es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha f",490,2,89.5966,False
2023,X,barriers_non_access,3,P13_8,"8.- Costo del servicio de internet fijo (por cable/fibra o WiFi) es muy elevado [P13.- Por cuál o cuáles de estas razones los miembros de este hogar no tienen acceso a internet propio y pagado mediante banda ancha fija, ya sea por cable/fibra o WiFi? ]",490,2,89.5966,False
2023,X,barriers_non_access,3,Q34_10,"10.- Los Equipos Para Conectarse A Internet Son Muy Caros (Computador, Notebook, Tablet, Smartphone) [Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca. ]",401,2,91.4862,False
2023,X,barriers_non_access,2,Q34_OTRA,Q34.- Señale las razones por las que no ha utilizado Internet en los últimos 12 meses o nunca.  - OTRO.,4710,39,0.0,False
2023,X,barriers_non_access,2,Q29_1,"1.- No Me Interesa [Q29.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?]",1821,2,61.3376,False
2023,X,barriers_non_access,2,Q29_2,"2.- Prefiero Comprar En Persona, Ver El Producto Y Hablar Con El Vendedor [Q29.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?]",1821,2,61.3376,False
2023,X,barriers_non_access,2,Q29_3,"3.- No Me Siento Seguro Con El Pago / Transacción En Línea, Ingresando Los Detalles De Mis Tarjetas De Crédito O Débito Por Internet [Q29.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través",1821,2,61.3376,False
2023,X,barriers_non_access,2,Q29_4,"4.- No Tengo Tarjeta De Crédito O Débito Para Pagar Por Internet [Q29.- ¿Por cuál o cuáles razones no ha realizado una compra u ordenado productos o servicios para su uso privado a través de Internet, en los últimos 12 meses?]",1821,2,61.3376,False
2023,X,demographic_age,2,P8_3,"3.- Intentos de engaños estafas o robo de información personal [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",1376,2,70.7856,False
2023,X,demographic_age,1,A16_1,"P16..- En los últimos 3 meses, @1 de @2 años ¿utilizó internet desde cualquier dispositivo (celular, Tablet, computados, etc.) y mediante cualquier tipo de conexión (internet fija -con cable/fibra o wifi- o internet móvil, 3G, 4G o 5G)? Miembro 1",3196,2,32.1444,True
2023,X,demographic_age,1,A17_1,P17.- En un día promedio ¿Cuánto tiempo diría que @1 de @2 años está conectado a Internet? Miembro 1,2709,5,42.4841,True
2023,X,demographic_age,1,A18_1,P18.- ¿Dónde utiliza más frecuentemente Internet @1 de @2 años? Miembro 1,2709,7,42.4841,True
2023,X,demographic_age,1,A16_2,"P16..- En los últimos 3 meses, @1 de @2 años ¿utilizó internet desde cualquier dispositivo (celular, Tablet, computados, etc.) y mediante cualquier tipo de conexión (internet fija -con cable/fibra o wifi- o internet móvil, 3G, 4G o 5G)? Miembro 2",2191,2,53.482,True
2023,X,demographic_age,1,A17_2,P17.- En un día promedio ¿Cuánto tiempo diría que @1 de @2 años está conectado a Internet? Miembro 2,1916,5,59.3206,True
2023,X,demographic_age,1,A18_2,P18.- ¿Dónde utiliza más frecuentemente Internet @1 de @2 años? Miembro 2,1916,7,59.3206,True
2023,X,demographic_age,1,P7_1,"1.- Se acuerdan reglas sobre el uso de Internet (horarios, tiempo y condiciones) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",1376,2,70.7856,False
2023,X,demographic_education,1,P6_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],4359,2,7.4522,False
2023,X,demographic_education,1,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.- ¿Por cuál o cuáles razones se tiene el servicio de Internet en su hogar? Ya sea Internet fijo o móvil.],4359,2,7.4522,False
2023,X,demographic_education,1,Q21_39,"39. Realizar Estudios, Cursos O Capacitación En Línea (E-Learning). [Q21.- En los últimos 3 meses, pensando en su uso personal o particular: ¿para cuál o cuáles de estas actividades ha usado internet?]",4309,2,8.5138,False
2023,X,demographic_education,1,Q20_2,"2.- Lugar De Educación / Capacitación (Fuera Del Hogar) [Q20.- ¿En los últimos 12 meses, ¿en qué otros lugares ha utilizado Internet?]",3075,2,34.7134,False
